upper_k,base_ef,factor,query_count,top_k,recall_at_k,qps,wall_s,avg_visited_shards,avg_upper_hits,avg_assigned_ef_per_visited_shard,search_batch_calls,avg_search_requests_per_query
100,20,4,500,10,0.8936,173.142312847988,2.887797857008991,17.472,110.198,45.228479853479854,5,17.472
100,20,6,500,10,0.9074,184.76917929423522,2.7060790219984483,17.472,110.198,57.84271978021978,5,17.472
100,40,4,500,10,0.9098,179.56426117563743,2.7845184600009816,17.472,110.198,65.22847985347985,5,17.472
100,40,6,500,10,0.92,179.6268171474357,2.7835487369884504,17.472,110.198,77.84271978021978,5,17.472
100,64,4,500,10,0.921,173.6799377563445,2.878858701005811,17.472,110.198,89.22847985347985,5,17.472
100,64,6,500,10,0.9308,180.23996502937678,2.774079544004053,17.472,110.198,101.84271978021978,5,17.472
