collection_name,ground_truth_source,evaluated_queries,exact_latency_queries,m,ef_construct,query_ef,full_scan_threshold,indexing_threshold,top_k,exact_latency_mean_ms,exact_latency_p50_ms,exact_latency_p95_ms,approx_latency_mean_ms,approx_latency_p50_ms,approx_latency_p95_ms,approx_server_time_mean_ms,recall_at_k_mean,recall_at_k_stddev,hit_at_1_mean,build_secs,wait_index_secs,indexed_vectors_count,points_count,segments_count,ram_data_size,disk_data_size
hnsw_qdrant31_smoke_glove_200_angular_d200_n5000_s31_m32_efc100_fs10,qdrant_exact,20,20,32,100,60,10,10,10,4.04670275747776,4.011383978649974,4.329310788307339,4.002958699129522,4.029293893836439,4.171906458213925,1.7239341,1.0,0.0,1.0,7.384587011998519,6.112282152986154,5000,5000,62,,
