upper_k,base_ef,factor,query_count,top_k,recall_at_k,qps,wall_s,avg_visited_shards,avg_upper_hits,avg_assigned_ef_per_visited_shard
100,20,4,200,10,0.8785,189.40298698400701,1.0559495559427887,15.14,100.0,46.42007926023778
