upper_k,base_ef,factor,query_count,top_k,recall_at_k,qps,wall_s,avg_visited_shards,avg_upper_hits,avg_assigned_ef_per_visited_shard,search_batch_calls,avg_search_requests_per_query
100,40,3,500,10,0.9,425.81376627985577,1.1742222530010622,17.414,110.138,58.974043872746066,5,1.0
