upper_k,base_ef,factor,query_count,top_k,recall_at_k,qps,wall_s,avg_visited_shards,avg_upper_hits,avg_assigned_ef_per_visited_shard,search_batch_calls,avg_search_requests_per_query
100,40,3,10000,10,0.89557,454.27992516244717,22.012859133988968,17.1871,109.7015,59.148343816001535,100,1.0
