collection_name,ground_truth_source,evaluated_queries,exact_latency_queries,m,ef_construct,query_ef,full_scan_threshold,indexing_threshold,top_k,exact_latency_mean_ms,exact_latency_p50_ms,exact_latency_p95_ms,approx_latency_mean_ms,approx_latency_p50_ms,approx_latency_p95_ms,approx_server_time_mean_ms,recall_at_k_mean,recall_at_k_stddev,hit_at_1_mean,build_secs,wait_index_secs,indexed_vectors_count,points_count,segments_count,ram_data_size,disk_data_size
hnsw_cluster_smoke_synthetic_d64_n2000_s44_m8_efc64_fs10,qdrant_exact,20,20,8,64,16,10,10,10,1.7485011368989944,1.7423313111066818,1.8779213540256023,1.8470152281224728,1.799887977540493,2.164272125810385,1.0416968999999998,1.0,0.0,1.0,2.6255742954090238,2.0372486039996147,1519,2000,76,,
hnsw_cluster_smoke_synthetic_d64_n2000_s44_m8_efc64_fs10,qdrant_exact,20,20,8,64,64,10,10,10,1.7485011368989944,1.7423313111066818,1.8779213540256023,1.6837315168231726,1.6674022190272808,1.8519467674195766,0.9162123000000001,1.0,0.0,1.0,2.6255742954090238,2.0372486039996147,1519,2000,76,,
