collection_name,ground_truth_source,evaluated_queries,exact_latency_queries,m,ef_construct,query_ef,full_scan_threshold,indexing_threshold,top_k,exact_latency_mean_ms,exact_latency_p50_ms,exact_latency_p95_ms,approx_latency_mean_ms,approx_latency_p50_ms,approx_latency_p95_ms,approx_server_time_mean_ms,recall_at_k_mean,recall_at_k_stddev,hit_at_1_mean,build_secs,wait_index_secs,indexed_vectors_count,points_count,segments_count,ram_data_size,disk_data_size
hnsw_hdf5_smoke_glove_200_angular_d200_n5000_m32_efc100_fs10,qdrant_exact,20,20,32,100,60,10,10,10,2.86220321431756,2.8495974838733673,3.259368031285703,2.915652026422322,2.907661604695022,3.1484891893342137,0.6076673000000001,0.9399999999999998,0.08602325267042626,1.0,1.7134388049598783,0.5095175739843398,5000,5000,2,,
