policy,repetition,query_count,concurrency,wall_seconds,qps,client_cpu_utilization_pct,recall_at_10,mean_latency_us,p50_latency_us,p95_latency_us,p99_latency_us,response_bytes_per_query,response_distance_computations_per_query,response_nodes_visited_per_query,response_worker_cpu_time_us_per_query,controller_combined_cpu_utilization_pct,mean_worker_cpu_utilization_pct,max_worker_cpu_utilization_pct,cluster_network_bytes_per_query
P0,1,18000,64,16.06544757100346,1120.4169644478636,14.221797953508807,0.9099777777777778,16739.237172055557,8467.089,62383.69464999999,104736.51570999967,1344.5172777777777,24512.03888888889,775.9354444444444,7616.0795,34.75886147576451,18.88110069717696,26.915942724629463,13490.793166666666
P0,2,18000,64,15.37977504900482,1170.3682233742898,14.233747997937405,0.9099777777777778,15173.312020888889,8090.3485,59632.439649999986,103238.06024999978,1344.4974444444445,24512.03888888889,775.9354444444444,7546.766333333333,35.3169448146001,19.693973931594527,28.034653646937844,13493.328944444444
P0,3,18000,64,15.554279011994367,1157.2378241459899,14.274136851910056,0.9099777777777778,18715.32188677778,8689.748,68070.03635,103414.77181999915,1344.51,24512.03888888889,775.9354444444444,7568.4011666666665,35.392190121798194,19.41766491040023,27.60762272140873,13487.970722222222
P1,1,18000,64,19.44240830698982,925.8112326305146,14.044596646719475,0.9159777777777777,10839.065786333334,8595.6035,18602.28215,68647.31915999998,1345.1239444444445,23739.638222222224,750.0302222222223,7461.477555555555,29.544522345009895,15.567344430157542,22.80667392975448,13514.699611111111
P1,2,18000,64,17.81991935899714,1010.1055811406878,14.474260273224688,0.9159777777777777,30605.518172055556,11998.661,99706.39699999998,153629.35446999944,1345.1147777777778,23739.638222222224,750.0302222222223,7455.611888888889,31.30859660063382,16.997208729564907,24.953348985956993,13495.0195
P1,3,18000,64,17.541218300000764,1026.1544946395893,14.263059125715877,0.9159777777777777,21289.773705444444,9899.164,72791.5555,111509.13994999997,1345.1027222222222,23739.638222222224,750.0302222222223,7397.185888888889,31.131437052653837,17.254597798754578,25.359318020306148,13498.511
P2,1,18000,64,15.837573322001845,1136.5377532297875,14.172712147016501,0.9022555555555556,14424.757032222224,7661.9130000000005,58832.94945,107446.09275999872,1345.1008333333334,14676.443111111112,444.5868888888889,4664.386888888889,29.94461274829038,13.641960871329147,18.310886024257687,13581.221777777777
P2,2,18000,64,15.400708425993798,1168.7774030978364,14.174803257364657,0.9022555555555556,15172.4872375,7967.6485,57153.10765,96883.34494999985,1345.0993333333333,14676.443111111112,444.5868888888889,4653.931611111111,30.074374103785996,14.04516919432539,18.90605669640667,13575.742222222223
P2,3,18000,64,16.18707491600071,1111.9983130619378,14.249906637516789,0.9022555555555556,19113.458490944446,8514.6195,72457.1122,110263.30786999993,1345.0988333333332,14676.443111111112,444.5868888888889,4701.341055555556,29.72021417271559,13.400609300464003,18.05452816624174,13575.489333333333
P3,1,18000,128,17.96614558500005,1001.8843449108091,14.181124491594703,0.9011333333333333,15977.501007444445,8439.3265,66401.81044999993,135279.7554199998,1344.2898333333333,14276.548555555555,431.00877777777777,4506.829777777778,27.171474502257038,10.09614933991911,15.20452260471126,13509.584833333332
P3,2,18000,128,16.83201981599268,1069.390376008088,14.073965177810672,0.9011333333333333,10675.278119333334,7831.968000000001,26667.43449999999,73338.08758999995,1344.2903333333334,14276.548555555555,431.00877777777777,4468.742944444444,27.66057421646846,10.759915511686316,16.23889089493763,13507.943555555556
P3,3,18000,128,18.027291374994093,998.48610784469,14.224572213366375,0.9011333333333333,17577.690104777776,8285.766,81666.87254999991,173185.84694999998,1344.2925555555555,14276.548555555555,431.00877777777777,4514.790444444445,26.82506890658674,10.061904759607755,15.166819073326053,13511.388277777778
