upper_k,nprobe,base_ef,factor,query_count,top_k,recall_at_k,qps,wall_s,avg_visited_shards,avg_upper_hits,avg_assigned_ef_per_visited_shard,estimated_ef_sum_per_query,avg_physical_peers_per_query,latency_p50_ms,latency_p95_ms,latency_p99_ms,search_batch_calls,avg_search_requests_per_query,avg_candidate_groups_per_query,avg_returned_candidates_per_query
0,,37,0,3000,10,0.9013,340.9990715354703,8.797677912996733,46.0,0.0,37.0,1702.0,3.0,584.7651430012775,608.8083922008082,612.8742576417426,15,1.0,,
