upper_k,base_ef,factor,query_count,top_k,recall_at_k,qps,wall_s,avg_visited_shards,avg_upper_hits,avg_assigned_ef_per_visited_shard
20,8,2,20,10,0.0,292.7223753507754,0.0683241244405508,7.55,20.0,13.298013245033113
