collection_name,ground_truth_source,evaluated_queries,exact_latency_queries,m,ef_construct,query_ef,full_scan_threshold,indexing_threshold,top_k,exact_latency_mean_ms,exact_latency_p50_ms,exact_latency_p95_ms,approx_latency_mean_ms,approx_latency_p50_ms,approx_latency_p95_ms,approx_server_time_mean_ms,recall_at_k_mean,recall_at_k_stddev,hit_at_1_mean,build_secs,wait_index_secs,indexed_vectors_count,points_count,segments_count,ram_data_size,disk_data_size
hnsw_glove_qdrant31_glove_200_angular_d200_n1183514_s31_m32_efc100_fs10,hdf5_neighbors,10000,100,32,100,20,10,10,10,15.12284368975088,15.388223924674094,17.110347608104348,4.210312504693865,4.145817598327994,4.604338784702122,1.7243979525999937,0.8143099999999894,0.23372253614061267,0.8367,280.646530973725,10.773869939846918,1183514,1183514,62,,
hnsw_glove_qdrant31_glove_200_angular_d200_n1183514_s31_m32_efc100_fs10,hdf5_neighbors,10000,100,32,100,60,10,10,10,15.12284368975088,15.388223924674094,17.110347608104348,5.154997037886642,5.16788603272289,5.751922156196087,2.507243885100001,0.9227099999999837,0.13950360532975484,0.9394,280.646530973725,10.773869939846918,1183514,1183514,62,,
hnsw_glove_qdrant31_glove_200_angular_d200_n1183514_s31_m32_efc100_fs10,hdf5_neighbors,10000,100,32,100,100,10,10,10,15.12284368975088,15.388223924674094,17.110347608104348,5.794511711969972,5.88690338190645,6.646934570744634,3.232875142900016,0.9546399999999803,0.09731634189590153,0.9686,280.646530973725,10.773869939846918,1183514,1183514,62,,
