upper_k,base_ef,factor,query_count,top_k,recall_at_k,qps,wall_s,avg_visited_shards,avg_upper_hits,avg_assigned_ef_per_visited_shard
100,32,4,10000,10,0.89843,146.74192385925502,68.14685085900419,16.8671,109.0733,57.86652121585809
