collection_name,ground_truth_source,evaluated_queries,exact_latency_queries,m,ef_construct,query_ef,full_scan_threshold,indexing_threshold,top_k,exact_latency_mean_ms,exact_latency_p50_ms,exact_latency_p95_ms,approx_latency_mean_ms,approx_latency_p50_ms,approx_latency_p95_ms,approx_server_time_mean_ms,recall_at_k_mean,recall_at_k_stddev,hit_at_1_mean,build_secs,wait_index_secs,indexed_vectors_count,points_count,segments_count,ram_data_size,disk_data_size
pressure16sweep_glove_200_angular_d200_n1183514_s8_m32_efc100_fs10,hdf5_neighbors,200,20,32,100,100,10,10,10,25.815633963793516,26.640082360245287,27.376818284392357,3.592360073234886,3.6261019995436072,4.103149857837707,1.5305959299999996,0.884,0.19810098434889212,0.895,264.45761383883655,12.691292370902374,1183514,1183514,16,,
pressure16sweep_glove_200_angular_d200_n1183514_s8_m32_efc100_fs10,hdf5_neighbors,200,20,32,100,200,10,10,10,25.815633963793516,26.640082360245287,27.376818284392357,4.633831279352307,4.71538258716464,5.289848207030445,2.49226802,0.9320000000000005,0.13592645070036957,0.935,264.45761383883655,12.691292370902374,1183514,1183514,16,,
pressure16sweep_glove_200_angular_d200_n1183514_s8_m32_efc100_fs10,hdf5_neighbors,200,20,32,100,400,10,10,10,25.815633963793516,26.640082360245287,27.376818284392357,6.658273035427555,6.856992607936263,7.764929032418877,4.392788305000001,0.9645000000000005,0.08360472474687061,0.965,264.45761383883655,12.691292370902374,1183514,1183514,16,,
pressure16sweep_glove_200_angular_d200_n1183514_s8_m32_efc100_fs10,hdf5_neighbors,200,20,32,100,800,10,10,10,25.815633963793516,26.640082360245287,27.376818284392357,10.360231316881254,10.731319664046168,12.248624605126679,7.937786774999995,0.9850000000000004,0.050744457825461095,0.985,264.45761383883655,12.691292370902374,1183514,1183514,16,,
pressure16sweep_glove_200_angular_d200_n1183514_s8_m32_efc100_fs10,hdf5_neighbors,200,20,32,100,1600,10,10,10,25.815633963793516,26.640082360245287,27.376818284392357,16.87596071162261,17.30713597498834,20.11774204438552,14.373604379999993,0.9965000000000002,0.023189437250610453,0.995,264.45761383883655,12.691292370902374,1183514,1183514,16,,
pressure16sweep_glove_200_angular_d200_n1183514_s8_m32_efc100_fs10,hdf5_neighbors,200,20,32,100,2000,10,10,10,25.815633963793516,26.640082360245287,27.376818284392357,19.650485849706456,20.344002870842814,23.13768604071811,17.16021705,0.9975000000000002,0.018540496217739153,0.995,264.45761383883655,12.691292370902374,1183514,1183514,16,,
