upper_k,base_ef,factor,query_count,top_k,recall_at_k,qps,wall_s,avg_visited_shards,avg_upper_hits,avg_assigned_ef_per_visited_shard
0,16,0,50,10,0.002,1200.42655477052,0.041651860999991186,6.0,0.0,16.0
