collection_name,ground_truth_source,evaluated_queries,exact_latency_queries,m,ef_construct,query_ef,full_scan_threshold,indexing_threshold,top_k,exact_latency_mean_ms,exact_latency_p50_ms,exact_latency_p95_ms,approx_latency_mean_ms,approx_latency_p50_ms,approx_latency_p95_ms,approx_server_time_mean_ms,recall_at_k_mean,recall_at_k_stddev,hit_at_1_mean,build_secs,wait_index_secs,indexed_vectors_count,points_count,segments_count,ram_data_size,disk_data_size
hash44_compose_cluster_glove_200_angular_d200_n1183514_s44_m32_efc100_fs10,hdf5_neighbors,10000,100,32,100,30,10,10,10,16.911666840314865,16.66000811383128,18.70285370387137,3.53222722588107,3.5134069621562958,4.200222762301564,2.3418302688000034,0.880829999999981,0.1783241741884706,0.9047,242.41258502937853,17.319590356200933,1183514,1183514,88,,
