upper_k,nprobe,base_ef,factor,query_count,top_k,recall_at_k,qps,wall_s,avg_visited_shards,avg_upper_hits,avg_assigned_ef_per_visited_shard,estimated_ef_sum_per_query,avg_physical_peers_per_query,latency_p50_ms,latency_p95_ms,latency_p99_ms,search_batch_calls,avg_search_requests_per_query,avg_candidate_groups_per_query,avg_returned_candidates_per_query
96,,64,15,3000,10,0.9489,689.4937546347222,4.351018380999449,18.709333333333333,105.478,148.5658138540479,2779.5673333333334,2.937333333333333,229.79166000004625,237.02914149762364,237.10928589833202,15,1.0,1.0,10.0
