upper_k,nprobe,base_ef,factor,query_count,top_k,recall_at_k,qps,wall_s,avg_visited_shards,avg_upper_hits,avg_assigned_ef_per_visited_shard,estimated_ef_sum_per_query,avg_physical_peers_per_query,latency_p50_ms,latency_p95_ms,latency_p99_ms,search_batch_calls,avg_search_requests_per_query,avg_candidate_groups_per_query,avg_returned_candidates_per_query
96,,64,15,500,10,0.9514,663.1714779833129,0.7539528109991807,18.834,105.838,148.29276839757884,2792.946,2.958,231.79189099755604,232.1201912003744,232.1493734406249,3,1.0,1.0,10.0
