upper_k,base_ef,factor,query_count,top_k,recall_at_k,qps,wall_s,avg_visited_shards,avg_upper_hits,avg_assigned_ef_per_visited_shard,search_batch_calls,avg_search_requests_per_query
100,64,6,3000,10,0.9490666666666666,204.7892652975987,14.649205345995142,17.363,109.82233333333333,101.95046938893049,30,1.0
