policy,config_id,config,query_count,recall_at_10,p5_per_query_recall,mean_shards_per_query,p95_shards_per_query,aggregate_distance_computations_per_query,p95_aggregate_distance_computations,max_shard_distance_computations_mean,p95_max_shard_distance_computations,p99_max_shard_distance_computations,aggregate_nodes_visited_per_query,p95_max_shard_nodes_visited,worker_cpu_time_us_per_query
P0,ea057df962b946f1,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",9000,0.9053666666666667,0.5,7.0,7.0,52784.811555555556,65037.2,10410.116777777777,11462.0,11663.02,1806.2686666666666,271.0,17131.162111111113
P1,998f0f85974aac3e,"{""policy"":""P1"",""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",9000,0.9016444444444445,0.6,8.064666666666668,16.0,35870.612,76048.69999999998,5456.068888888889,6605.0,6930.02,1047.2688888888888,149.0,11102.251222222223
P2,05f27fc8b55875e5,"{""policy"":""P2"",""fixed_p"":10,""alpha"":16,""beta"":4,""ef_min"":8,""ef_max"":512}",9000,0.9000555555555556,0.5,10.0,10.0,25019.903666666665,34466.34999999999,9854.535,15906.099999999984,17771.04,852.0883333333334,512.0,8572.064222222221
P3,fdd1cea4e811c4f6,"{""policy"":""P3"",""alpha"":16,""beta"":4,""ef_min"":8,""ef_max"":512}",9000,0.9060888888888889,0.5,8.064666666666668,16.0,24175.530555555557,38828.399999999994,9854.535,15906.099999999984,17771.04,817.4036666666667,512.0,8075.179666666667
P4,offline_oracle,"{""high_ef_search"":512,""ef_grid"":null}",9000,0.9452777777777778,0.9,5.5088888888888885,29.0,69970.34311111111,360165.2499999999,13718.273555555556,19316.05,19638.04,2832.5842222222223,522.0,0.0
P5,offline_oracle,"{""high_ef_search"":null,""ef_grid"":[8,16,32,64,128,256,512]}",9000,0.8811222222222223,0.6,7.0,7.0,8566.098444444444,25304.499999999993,3812.97,13705.299999999996,18374.120000000003,244.48766666666666,512.0,0.0
P6,offline_oracle,"{""high_ef_search"":null,""ef_grid"":[8,16,32,64,128,256,512]}",9000,0.9166111111111112,0.9,5.531777777777778,25.0,8054.484111111111,33629.14999999989,3513.699888888889,12989.0,17908.050000000003,229.01333333333332,512.0,0.0
