policy,config_id,config,query_count,recall_at_10,p5_per_query_recall,mean_shards_per_query,p95_shards_per_query,aggregate_distance_computations_per_query,p95_aggregate_distance_computations,max_shard_distance_computations_mean,p95_max_shard_distance_computations,p99_max_shard_distance_computations,aggregate_nodes_visited_per_query,p95_max_shard_nodes_visited,worker_cpu_time_us_per_query
P0,08f3182b3aa721f6,"{""policy"":""P0"",""fixed_p"":2,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",9000,0.9358888888888889,0.7,2.0,2.0,1707.0432222222223,2247.0499999999993,934.4335555555556,1225.0,1341.0200000000004,68.32477777777778,45.0,567.7998888888889
P1,b89c88bbdb3386d5,"{""policy"":""P1"",""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",9000,0.9568666666666665,0.8,2.433777777777778,5.0,2092.4835555555555,4323.0,927.9554444444444,1228.0499999999993,1341.0200000000004,80.22566666666667,37.0,683.8595555555555
P2,67e09a5a3d3496ef,"{""policy"":""P2"",""fixed_p"":2,""alpha"":1,""beta"":4,""ef_min"":8,""ef_max"":512}",9000,0.9700111111111112,0.8,2.0,2.0,2549.101222222222,3528.0499999999993,1925.9212222222222,2926.0499999999993,3239.0600000000013,113.17211111111111,104.0,878.5783333333334
P3,e7972f0fb23a4132,"{""policy"":""P3"",""alpha"":1,""beta"":4,""ef_min"":8,""ef_max"":512}",9000,0.9901666666666666,0.9,2.433777777777778,5.0,2734.318,3935.0499999999993,1925.9893333333334,2926.0499999999993,3239.0600000000013,117.83355555555555,104.0,965.759
P4,offline_oracle,"{""high_ef_search"":512,""ef_grid"":null}",9000,0.9836222222222223,0.9,1.3417777777777777,3.0,10428.031222222222,21611.14999999997,7849.823,11200.099999999999,12183.0,687.082,513.0,0.0
P5,offline_oracle,"{""high_ef_search"":null,""ef_grid"":[8,16,32,64,128,256,512]}",9000,0.9335444444444444,0.8,2.0,2.0,1149.175,2445.0499999999993,777.401,1955.0,3404.130000000003,41.762,65.0,0.0
P6,offline_oracle,"{""high_ef_search"":null,""ef_grid"":[8,16,32,64,128,256,512]}",9000,0.9411555555555555,0.9,1.4056666666666666,3.0,885.4925555555556,2123.0,722.9137777777778,1863.0499999999993,3228.040000000001,29.911333333333335,64.0,0.0
