policy,config_id,config,query_count,recall_at_10,p5_per_query_recall,mean_shards_per_query,p95_shards_per_query,aggregate_distance_computations_per_query,p95_aggregate_distance_computations,max_shard_distance_computations_mean,p95_max_shard_distance_computations,p99_max_shard_distance_computations,aggregate_nodes_visited_per_query,p95_max_shard_nodes_visited,worker_cpu_time_us_per_query
P2,f020c3c071f4e452,"{""policy"":""P2"",""fixed_p"":2,""alpha"":4,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.9939,1.0,2.0,2.0,8084.562,11090.849999999999,6918.4,10343.0,11226.19,443.001,416.0,2020.097
P2,e9d11c8746bec953,"{""policy"":""P2"",""fixed_p"":2,""alpha"":4,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.994,1.0,2.0,2.0,8573.38,11672.599999999999,7144.078,10625.8,11503.949999999999,474.896,432.0,2110.965
P2,9ab9041fb80a1335,"{""policy"":""P2"",""fixed_p"":2,""alpha"":4,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.9941,1.0,2.0,2.0,9513.675,12799.0,7583.713,11266.199999999999,12195.419999999998,538.143,464.0,2331.15
P2,b248d6a0c9d2cf35,"{""policy"":""P2"",""fixed_p"":2,""alpha"":8,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.994,1.0,2.0,2.0,10174.233,15449.15,8602.69,12362.05,13288.31,592.73,513.0,2527.523
P2,8e34a287e1010c1b,"{""policy"":""P2"",""fixed_p"":2,""alpha"":8,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.994,1.0,2.0,2.0,10209.717,15536.599999999999,8606.84,12362.05,13288.31,594.753,513.0,2526.341
P2,d5a9fc1d46499aae,"{""policy"":""P2"",""fixed_p"":2,""alpha"":8,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.994,1.0,2.0,2.0,10331.243,15745.049999999997,8614.204,12362.05,13288.31,602.336,513.0,2543.701
P2,1632d69303876ad6,"{""policy"":""P2"",""fixed_p"":2,""alpha"":8,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.9941,1.0,2.0,2.0,10595.379,16143.849999999999,8627.018,12362.05,13288.31,619.176,513.0,2600.617
P2,46871645587769cf,"{""policy"":""P2"",""fixed_p"":2,""alpha"":8,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.9941,1.0,2.0,2.0,11093.114,16710.85,8646.73,12362.05,13288.31,651.808,513.0,2706.58
P2,4baeba9456e22758,"{""policy"":""P2"",""fixed_p"":2,""alpha"":16,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.994,1.0,2.0,2.0,11001.427,18301.249999999996,8712.526,12362.05,13288.31,649.78,513.0,2714.016
P2,333180e5bbace561,"{""policy"":""P2"",""fixed_p"":2,""alpha"":16,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.994,1.0,2.0,2.0,11023.288,18301.249999999996,8713.221,12362.05,13288.31,651.05,513.0,2711.641
P2,c98ddf60b4df64a3,"{""policy"":""P2"",""fixed_p"":2,""alpha"":16,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.994,1.0,2.0,2.0,11123.985,18393.05,8714.74,12362.05,13288.31,657.314,513.0,2731.547
P2,1884ba770917a03c,"{""policy"":""P2"",""fixed_p"":2,""alpha"":16,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.9941,1.0,2.0,2.0,11340.356,18543.55,8717.096,12362.05,13288.31,671.379,513.0,2776.362
P2,a507199a248a39d5,"{""policy"":""P2"",""fixed_p"":2,""alpha"":16,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.9941,1.0,2.0,2.0,11752.128,18737.199999999997,8721.791,12362.05,13288.31,698.724,513.0,2867.977
P2,59a18a1e2301ae9d,"{""policy"":""P2"",""fixed_p"":3,""alpha"":1,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.9899,0.9,3.0,3.0,3250.437,4150.0,2292.893,3283.0,3565.06,143.332,105.0,1040.803
P2,1b3a254dfbd8444f,"{""policy"":""P2"",""fixed_p"":3,""alpha"":1,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.991,0.9,3.0,3.0,3363.413,4277.4,2371.314,3386.3499999999995,3679.01,148.875,109.0,1038.662
P2,3ae277b1b5da081e,"{""policy"":""P2"",""fixed_p"":3,""alpha"":1,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.9923,0.9,3.0,3.0,3766.985,4767.2,2523.572,3584.1,3920.02,169.938,117.0,1101.53
P2,5edcda9a11c4abcf,"{""policy"":""P2"",""fixed_p"":3,""alpha"":1,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.9942000000000001,1.0,3.0,3.0,4621.733,5780.05,2822.832,4002.0,4355.04,217.262,133.0,1276.251
P2,bdc7501ffed5938e,"{""policy"":""P2"",""fixed_p"":3,""alpha"":1,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.9965,1.0,3.0,3.0,6238.431,7871.15,3409.83,4840.05,5194.0599999999995,311.494,165.0,1649.632
P2,4db1ff6d0f4901b8,"{""policy"":""P2"",""fixed_p"":3,""alpha"":2,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.9972000000000001,1.0,3.0,3.0,5084.176,6684.549999999999,3941.367,5730.05,6191.08,244.093,204.0,1413.606
P2,975c953e5fac66ed,"{""policy"":""P2"",""fixed_p"":3,""alpha"":2,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.9979,1.0,3.0,3.0,5192.167,6840.25,4008.375,5837.05,6292.16,249.99,208.0,1425.324
P2,f42a159f7137d997,"{""policy"":""P2"",""fixed_p"":3,""alpha"":2,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.9981,1.0,3.0,3.0,5575.07,7282.4,4142.177,6007.699999999999,6486.139999999999,271.224,216.0,1488.178
P2,fc9ee56319858f5c,"{""policy"":""P2"",""fixed_p"":3,""alpha"":2,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.9984,1.0,3.0,3.0,6388.195,8203.949999999999,4406.541,6369.949999999999,6917.08,318.645,232.0,1660.608
P2,f61a0100fec8e2e1,"{""policy"":""P2"",""fixed_p"":3,""alpha"":2,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.9984,1.0,3.0,3.0,7928.679,10114.0,4920.973,7125.0,7702.69,412.909,264.0,2026.421
P2,c3e756aaf0e52e0d,"{""policy"":""P2"",""fixed_p"":3,""alpha"":4,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.9994,1.0,3.0,3.0,8243.63,11119.15,6749.777,10049.1,10921.65,446.71,404.0,2208.543
P2,f243f2e6a18eca12,"{""policy"":""P2"",""fixed_p"":3,""alpha"":4,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.9993,1.0,3.0,3.0,8342.877,11255.599999999999,6806.272,10163.0,11017.67,452.828,408.0,2181.2
P2,4079c3dd3a4c67dc,"{""policy"":""P2"",""fixed_p"":3,""alpha"":4,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.9992000000000001,1.0,3.0,3.0,8697.929,11657.2,6918.4,10343.0,11226.19,474.082,416.0,2245.895
P2,1fbd88ad9f149fe3,"{""policy"":""P2"",""fixed_p"":3,""alpha"":4,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.9993,1.0,3.0,3.0,9462.025,12562.5,7144.078,10625.8,11503.949999999999,521.581,432.0,2396.806
P2,14d28ae5f7688771,"{""policy"":""P2"",""fixed_p"":3,""alpha"":4,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.9994,1.0,3.0,3.0,10911.017,14325.5,7583.713,11266.199999999999,12195.419999999998,615.934,464.0,2738.925
P2,cadddd4e583fd2a6,"{""policy"":""P2"",""fixed_p"":3,""alpha"":8,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.9993,1.0,3.0,3.0,10716.921,16085.65,8602.69,12362.05,13288.31,620.714,513.0,2740.713
P2,dfa21f473db9d28a,"{""policy"":""P2"",""fixed_p"":3,""alpha"":8,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.9993,1.0,3.0,3.0,10763.217,16179.55,8606.84,12362.05,13288.31,623.288,513.0,2741.324
P2,c9aef7b97f9b330c,"{""policy"":""P2"",""fixed_p"":3,""alpha"":8,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.9993,1.0,3.0,3.0,11004.462,16524.0,8614.204,12362.05,13288.31,637.125,513.0,2781.304
P2,8979ff6e6ff7c6eb,"{""policy"":""P2"",""fixed_p"":3,""alpha"":8,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.9994,1.0,3.0,3.0,11542.299,17204.399999999998,8627.018,12362.05,13288.31,669.579,513.0,2900.81
P2,4f0431382ddb656d,"{""policy"":""P2"",""fixed_p"":3,""alpha"":8,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.9994,1.0,3.0,3.0,12545.666,18282.75,8646.73,12362.05,13288.31,733.327,513.0,3127.328
P2,ef3f799f9bfeae07,"{""policy"":""P2"",""fixed_p"":3,""alpha"":16,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.9993,1.0,3.0,3.0,11654.131,19453.649999999998,8713.674,12362.05,13288.31,685.156,513.0,2951.3
P2,7343594a399a0977,"{""policy"":""P2"",""fixed_p"":3,""alpha"":16,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.9993,1.0,3.0,3.0,11686.326,19518.55,8714.452,12362.05,13288.31,686.985,513.0,2953.249
P2,cb2cb8b279506e7c,"{""policy"":""P2"",""fixed_p"":3,""alpha"":16,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.9993,1.0,3.0,3.0,11904.007,19697.85,8716.184,12362.05,13288.31,699.496,513.0,2994.358
P2,b773c35d90fc1963,"{""policy"":""P2"",""fixed_p"":3,""alpha"":16,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.9994,1.0,3.0,3.0,12391.002,20128.699999999997,8719.006,12362.05,13288.31,729.185,513.0,3098.146
P2,bfe3d3b7529d3a42,"{""policy"":""P2"",""fixed_p"":3,""alpha"":16,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.9994,1.0,3.0,3.0,13303.536,20923.149999999998,8724.243,12362.05,13288.31,787.62,513.0,3311.435
P2,de3673885b6a18a6,"{""policy"":""P2"",""fixed_p"":4,""alpha"":1,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.9899,0.9,4.0,4.0,3664.022,4592.15,2293.197,3283.0,3565.06,166.057,105.0,1235.218
P2,34e90a05c8878c38,"{""policy"":""P2"",""fixed_p"":4,""alpha"":1,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.991,0.9,4.0,4.0,3777.044,4748.2,2371.589,3386.3499999999995,3679.01,171.602,109.0,1233.086
P2,618b023475266fc7,"{""policy"":""P2"",""fixed_p"":4,""alpha"":1,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.9923,0.9,4.0,4.0,4297.304,5350.15,2524.291,3584.1,3920.02,199.194,117.0,1320.34
P2,cf4c81b53723d241,"{""policy"":""P2"",""fixed_p"":4,""alpha"":1,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.9942000000000001,1.0,4.0,4.0,5412.602,6657.15,2823.874,4002.0,4355.04,262.432,133.0,1556.416
P2,4b90b3926bc90055,"{""policy"":""P2"",""fixed_p"":4,""alpha"":1,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.9965,1.0,4.0,4.0,7498.713,9244.8,3411.229,4840.05,5194.0599999999995,387.648,165.0,2046.319
P2,677fc05f59f3d54f,"{""policy"":""P2"",""fixed_p"":4,""alpha"":2,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.9972000000000001,1.0,4.0,4.0,5497.807,7091.2,3941.443,5730.05,6191.08,266.82,204.0,1608.03
P2,2e24eb1307a85081,"{""policy"":""P2"",""fixed_p"":4,""alpha"":2,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.9979,1.0,4.0,4.0,5605.903,7237.2,4008.442,5837.05,6292.16,272.721,208.0,1619.757
P2,994b9b262e775a3f,"{""policy"":""P2"",""fixed_p"":4,""alpha"":2,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.9981,1.0,4.0,4.0,6105.48,7821.149999999999,4142.649,6007.699999999999,6486.139999999999,300.484,216.0,1706.994
P2,b6565c0e2be669f7,"{""policy"":""P2"",""fixed_p"":4,""alpha"":2,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.9984,1.0,4.0,4.0,7179.12,9043.0,4407.238,6369.949999999999,6917.08,363.819,232.0,1940.769
P2,6362983ce3d0654b,"{""policy"":""P2"",""fixed_p"":4,""alpha"":2,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.9984,1.0,4.0,4.0,9189.032,11442.849999999999,4921.886,7125.0,7702.69,489.067,264.0,2423.016
P2,2fbb2d64d5805ac0,"{""policy"":""P2"",""fixed_p"":4,""alpha"":4,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.9994,1.0,4.0,4.0,8657.444,11527.05,6749.777,10049.1,10921.65,469.445,404.0,2402.986
P2,f2f9cc2e2a727a3d,"{""policy"":""P2"",""fixed_p"":4,""alpha"":4,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.9993,1.0,4.0,4.0,8756.782,11724.15,6806.272,10163.0,11017.67,475.567,408.0,2375.649
P2,cc942f91d37bb589,"{""policy"":""P2"",""fixed_p"":4,""alpha"":4,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.9992000000000001,1.0,4.0,4.0,9228.505,12213.25,6918.465,10343.0,11226.19,503.35,416.0,2464.809
P2,36bda8b0917108b4,"{""policy"":""P2"",""fixed_p"":4,""alpha"":4,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.9993,1.0,4.0,4.0,10253.065,13398.35,7144.363,10625.8,11503.949999999999,566.763,432.0,2676.977
P2,aaa374eed7ab62fb,"{""policy"":""P2"",""fixed_p"":4,""alpha"":4,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.9994,1.0,4.0,4.0,12171.564,15646.9,7584.3,11266.199999999999,12195.419999999998,692.1,464.0,3135.598
P2,65d6de3c2d363076,"{""policy"":""P2"",""fixed_p"":4,""alpha"":8,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.9993,1.0,4.0,4.0,11131.099,16542.15,8602.69,12362.05,13288.31,643.465,513.0,2935.232
P2,cea8aedc61573aad,"{""policy"":""P2"",""fixed_p"":4,""alpha"":8,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.9993,1.0,4.0,4.0,11177.451,16651.05,8606.84,12362.05,13288.31,646.043,513.0,2935.839
P2,01cabc333ac43b86,"{""policy"":""P2"",""fixed_p"":4,""alpha"":8,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.9993,1.0,4.0,4.0,11535.316,17150.75,8614.204,12362.05,13288.31,666.409,513.0,3000.196
P2,82e51035c44d6e05,"{""policy"":""P2"",""fixed_p"":4,""alpha"":8,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.9994,1.0,4.0,4.0,12333.716,18099.05,8627.018,12362.05,13288.31,714.777,513.0,3181.239
