policy,config_id,config,query_count,recall_at_10,p5_per_query_recall,mean_shards_per_query,p95_shards_per_query,aggregate_distance_computations_per_query,p95_aggregate_distance_computations,max_shard_distance_computations_mean,p95_max_shard_distance_computations,p99_max_shard_distance_computations,aggregate_nodes_visited_per_query,p95_max_shard_nodes_visited,worker_cpu_time_us_per_query
P0,e95ef758d4a66d7b,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9498,0.8,4.0,4.0,3340.558,4147.2,1029.877,1300.1999999999998,1395.2399999999998,149.19,54.0,1240.499
P0,a6b99609271165a3,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9848,0.9,4.0,4.0,5712.215,7096.549999999999,1746.129,2167.1,2326.1099999999997,273.913,83.0,1817.42
P0,1bec8afe1fc0b054,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9952000000000001,1.0,4.0,4.0,10033.643,12472.1,3042.555,3780.0,4095.1,527.33,143.0,2934.636
P0,3dab823a01b35c5e,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.998,1.0,4.0,4.0,17586.022,21642.7,5288.226,6593.999999999999,7272.05,1038.108,268.0,4990.328
P0,aa29843b3dee6e57,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9984,1.0,4.0,4.0,30194.966,36905.8,9044.309,11356.25,12412.529999999999,2061.614,524.0,8739.366
P0,446b5207cf485460,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8076,0.4,5.0,5.0,1953.945,2403.05,520.164,686.05,773.0899999999999,86.335,31.0,1001.547
P0,aa5dd54171a0f563,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.879,0.6,5.0,5.0,2574.787,3143.2,672.199,873.0,968.01,115.944,39.0,1150.78
P0,5a847d318c4942b5,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9504,0.8,5.0,5.0,4095.131,5054.1,1049.744,1325.0,1428.02,192.431,57.0,1522.095
P0,c02cd3dc90254d62,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9853999999999999,0.9,5.0,5.0,6944.392,8608.699999999999,1771.719,2171.1,2337.0,348.423,89.0,2219.487
P0,9d34fdc1db05e160,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9957999999999999,1.0,5.0,5.0,12146.071,14993.599999999997,3077.79,3780.0,4095.1,665.169,149.0,3582.571
P0,ca5880e647a3755f,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9986,1.0,5.0,5.0,21288.159,26115.1,5340.683,6593.999999999999,7272.05,1302.737,271.0,6085.9
P0,14f5eafcb0332fbb,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.999,1.0,5.0,5.0,36670.617,44549.85,9115.379,11356.25,12412.529999999999,2581.463,525.0,10705.612
P0,303f9db1f9e1a73c,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8076,0.4,6.0,6.0,2390.558,2911.0,546.4,724.0999999999999,829.1699999999998,107.263,32.0,1176.915
P0,0e66dd3f4c459f82,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.879,0.6,6.0,6.0,3130.177,3795.6999999999994,701.168,912.0999999999999,1017.06,142.874,39.0,1353.319
P0,3110d7fbe3ba6815,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9504,0.8,6.0,6.0,4928.899,5972.4,1087.372,1354.05,1465.08,234.627,58.0,1789.618
P0,eaeedd9ee1f651c9,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9853999999999999,0.9,6.0,6.0,8301.098,10054.999999999998,1831.439,2242.1499999999996,2353.3499999999995,421.713,91.0,2610.489
P0,54237e59b90e36fa,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9957999999999999,1.0,6.0,6.0,14495.992,17482.799999999996,3175.498,3860.05,4128.07,801.569,150.0,4208.384
P0,eb3013cb87df8000,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9986,1.0,6.0,6.0,25504.375,30373.649999999998,5495.513,6646.549999999999,7272.05,1566.69,271.0,7189.818
P0,1ae4a04a9ad7a731,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.999,1.0,6.0,6.0,44164.226,52070.44999999999,9340.516,11361.05,12412.529999999999,3101.112,525.0,12714.928
P0,61fd2dd5bfa48992,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8076,0.4,7.0,7.0,2796.56,3382.1499999999996,558.656,737.05,854.02,129.021,32.0,1375.893
P0,919904318440da24,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.8791,0.6,7.0,7.0,3647.959,4408.4,715.247,918.05,1023.02,170.748,40.0,1581.544
P0,a1925b27f1e763c0,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9505,0.8,7.0,7.0,5729.137,6953.549999999999,1103.056,1360.1,1513.03,278.491,60.0,2091.617
P0,a919b07094568633,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9855,0.9,7.0,7.0,9619.802,11653.15,1849.454,2253.0,2392.0699999999997,496.4,93.0,3050.283
P0,eef4b8b07ee446b9,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9959,1.0,7.0,7.0,16793.298,20144.1,3201.377,3870.7999999999993,4128.07,938.934,151.04999999999995,4916.285
P0,ea057df962b946f1,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9987,1.0,7.0,7.0,29588.373,35039.3,5530.99,6657.25,7272.05,1831.241,271.0,8417.611
P0,68b4de3f083f9d42,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9991,1.0,7.0,7.0,51361.113,59917.6,9389.407,11361.05,12412.529999999999,3621.239,526.0,14931.02
P0,333a3bad5e95057e,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8076,0.4,8.0,8.0,3149.598,3754.05,566.409,741.05,856.0,150.18,33.0,1564.252
P0,e824df74b20487ae,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.8791,0.6,8.0,8.0,4096.887,4892.45,724.803,923.0,1038.0,198.059,41.0,1796.767
P0,330b988fe5577adf,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9505,0.8,8.0,8.0,6411.006,7623.45,1114.784,1362.1,1513.03,321.954,61.0,2372.819
P0,1f7f2632ffdd2c93,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9855,0.9,8.0,8.0,10719.207,12724.15,1867.041,2253.0,2392.0699999999997,570.81,95.0,3453.98
P0,56f8cda4dc331e86,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9959,1.0,8.0,8.0,18714.586,22033.1,3233.291,3886.05,4128.07,1076.331,153.0,5561.806
P0,b1e3a0699fdb2bf4,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9987,1.0,8.0,8.0,33119.866,38695.5,5580.506,6657.25,7272.05,2095.883,273.0,9565.092
P0,af9440235c54d08c,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9991,1.0,8.0,8.0,57920.937,66884.55,9465.402,11361.05,12412.529999999999,4141.438,526.0,17073.854
P1,0a54065045ca7bff,"{""policy"":""P1"",""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8075,0.4,2.504,5.0,988.014,1954.05,456.901,642.0999999999999,742.01,30.543,18.0,548.171
P1,cd741f938e433297,"{""policy"":""P1"",""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.8789,0.6,2.504,5.0,1341.936,2742.25,602.745,830.2499999999998,930.04,44.668,25.0,631.413
P1,b89c88bbdb3386d5,"{""policy"":""P1"",""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9502999999999999,0.8,2.504,5.0,2228.081,4530.349999999999,961.5,1261.0,1364.03,82.628,38.0,842.162
P1,e62a2b9c534c1b59,"{""policy"":""P1"",""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9853,0.9,2.504,5.0,3883.207,8044.2,1648.3,2150.1499999999996,2326.1099999999997,161.347,67.0,1240.372
P1,998f0f85974aac3e,"{""policy"":""P1"",""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9957,1.0,2.504,5.0,6818.961,14208.199999999999,2870.217,3760.899999999999,4095.1,320.906,130.0,1993.091
P1,506ed44810159d6b,"{""policy"":""P1"",""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9985,1.0,2.504,5.0,11806.982,24604.1,4966.775,6577.599999999999,7272.05,641.234,257.0,3352.009
P1,6d28ad1d522389b1,"{""policy"":""P1"",""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9989,1.0,2.504,5.0,19959.839,41193.4,8452.675,11292.15,12412.529999999999,1282.224,513.0,5798.237
P2,c96a67cd19ac66f0,"{""policy"":""P2"",""fixed_p"":1,""alpha"":1,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.8681,0.4,1.0,1.0,1988.215,2999.1499999999996,1988.215,2999.1499999999996,3326.2999999999997,86.536,104.0,672.083
P2,3f7c456270e3625f,"{""policy"":""P2"",""fixed_p"":1,""alpha"":1,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.8689,0.4,1.0,1.0,2061.692,3081.1,2061.692,3081.1,3463.02,90.457,108.0,696.845
P2,531c07e1f9334648,"{""policy"":""P2"",""fixed_p"":1,""alpha"":1,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.87,0.4,1.0,1.0,2209.498,3301.05,2209.498,3301.05,3653.0699999999997,98.457,116.0,737.378
P2,4e62047a763ed600,"{""policy"":""P2"",""fixed_p"":1,""alpha"":1,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.8717,0.4,1.0,1.0,2495.194,3646.3499999999995,2495.194,3646.3499999999995,4073.0299999999997,114.396,132.0,815.07
P2,6c5815516e61ebef,"{""policy"":""P2"",""fixed_p"":1,""alpha"":1,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.8734,0.4,1.0,1.0,3046.408,4424.25,3046.408,4424.25,4896.01,146.361,164.0,966.75
P2,80bf247ca00c1dc1,"{""policy"":""P2"",""fixed_p"":1,""alpha"":2,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.8739,0.4,1.0,1.0,3393.005,5203.299999999999,3393.005,5203.299999999999,5814.0599999999995,168.61,204.0,1068.984
P2,333a7cc558970c53,"{""policy"":""P2"",""fixed_p"":1,""alpha"":2,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.8739,0.4,1.0,1.0,3457.206,5284.799999999999,3457.206,5284.799999999999,5886.2699999999995,172.579,208.0,1084.495
P2,3002ab51f500319e,"{""policy"":""P2"",""fixed_p"":1,""alpha"":2,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.8739,0.4,1.0,1.0,3585.377,5451.949999999999,3585.377,5451.949999999999,6059.669999999999,180.568,216.0,1122.711
P2,1a516bf36a436450,"{""policy"":""P2"",""fixed_p"":1,""alpha"":2,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.8746,0.4,1.0,1.0,3838.219,5780.15,3838.219,5780.15,6463.13,196.563,232.0,1190.926
P2,6f2b595307ade4bd,"{""policy"":""P2"",""fixed_p"":1,""alpha"":2,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.8749,0.4,1.0,1.0,4326.0,6424.05,4326.0,6424.05,7152.459999999999,228.538,264.0,1330.921
P2,527c7c313aa2f396,"{""policy"":""P2"",""fixed_p"":1,""alpha"":4,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.8752000000000001,0.4,1.0,1.0,5771.616,8963.0,5771.616,8963.0,9965.36,333.023,404.0,1765.144
P2,86830e995bf9b165,"{""policy"":""P2"",""fixed_p"":1,""alpha"":4,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.8752000000000001,0.4,1.0,1.0,5825.639,9013.9,5825.639,9013.9,10069.07,337.008,408.0,1779.543
P2,6ccb6139c6d1ce6e,"{""policy"":""P2"",""fixed_p"":1,""alpha"":4,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.8751,0.4,1.0,1.0,5934.13,9165.2,5934.13,9165.2,10211.539999999999,345.027,416.0,1824.275
P2,334cc0a5e8aaaf21,"{""policy"":""P2"",""fixed_p"":1,""alpha"":4,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.875,0.4,1.0,1.0,6148.632,9410.25,6148.632,9410.25,10573.109999999999,361.016,432.0,1893.184
P2,7535a68ddcfbda1c,"{""policy"":""P2"",""fixed_p"":1,""alpha"":4,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.8754,0.4,1.0,1.0,6567.348,9957.949999999999,6567.348,9957.949999999999,11198.88,393.01,464.0,2022.395
P2,1aeb13f380d086bd,"{""policy"":""P2"",""fixed_p"":1,""alpha"":8,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.8755,0.4,1.0,1.0,7894.372,11260.3,7894.372,11260.3,12412.529999999999,496.916,513.0,2436.908
P2,a751d0d21c2139a0,"{""policy"":""P2"",""fixed_p"":1,""alpha"":8,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.8754,0.4,1.0,1.0,7904.19,11260.3,7904.19,11260.3,12412.529999999999,497.715,513.0,2437.116
P2,23760f545f1fbe57,"{""policy"":""P2"",""fixed_p"":1,""alpha"":8,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.8754,0.4,1.0,1.0,7922.621,11266.5,7922.621,11266.5,12412.529999999999,499.215,513.0,2440.218
P2,e9921c9f33866ecb,"{""policy"":""P2"",""fixed_p"":1,""alpha"":8,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.8754,0.4,1.0,1.0,7954.844,11276.8,7954.844,11276.8,12412.529999999999,501.9,513.0,2452.35
P2,0f950bbf810ce679,"{""policy"":""P2"",""fixed_p"":1,""alpha"":8,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.8754,0.4,1.0,1.0,8004.445,11276.8,8004.445,11276.8,12412.529999999999,506.028,513.0,2468.148
P2,a63cbbe053d19b74,"{""policy"":""P2"",""fixed_p"":1,""alpha"":16,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.8754,0.4,1.0,1.0,8072.68,11276.8,8072.68,11276.8,12412.529999999999,512.067,513.0,2486.405
P2,c39b4b3e12f7da50,"{""policy"":""P2"",""fixed_p"":1,""alpha"":16,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.8754,0.4,1.0,1.0,8072.68,11276.8,8072.68,11276.8,12412.529999999999,512.067,513.0,2486.405
P2,1aaf112fe3cffa07,"{""policy"":""P2"",""fixed_p"":1,""alpha"":16,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.8754,0.4,1.0,1.0,8072.68,11276.8,8072.68,11276.8,12412.529999999999,512.067,513.0,2486.405
P2,d9ff991f44b85001,"{""policy"":""P2"",""fixed_p"":1,""alpha"":16,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.8754,0.4,1.0,1.0,8072.68,11276.8,8072.68,11276.8,12412.529999999999,512.067,513.0,2486.405
P2,96327a6abaa46ad5,"{""policy"":""P2"",""fixed_p"":1,""alpha"":16,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.8754,0.4,1.0,1.0,8072.68,11276.8,8072.68,11276.8,12412.529999999999,512.067,513.0,2486.405
P2,67e09a5a3d3496ef,"{""policy"":""P2"",""fixed_p"":2,""alpha"":1,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.969,0.8,2.0,2.0,2655.954,3627.2999999999997,1991.194,2999.1499999999996,3326.2999999999997,113.139,104.0,927.029
P2,d86746656881b440,"{""policy"":""P2"",""fixed_p"":2,""alpha"":1,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.9701000000000001,0.8,2.0,2.0,2783.63,3807.1,2065.468,3081.1,3463.02,119.419,108.0,965.01
P2,a37767c36c1904b3,"{""policy"":""P2"",""fixed_p"":2,""alpha"":1,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.9717,0.8,2.0,2.0,3087.718,4203.15,2214.062,3301.05,3653.0699999999997,134.612,116.0,1041.071
P2,8e2385a6ec5eab72,"{""policy"":""P2"",""fixed_p"":2,""alpha"":1,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.9741000000000001,0.8,2.0,2.0,3689.382,5004.25,2501.1,3646.3499999999995,4073.0299999999997,166.003,132.0,1197.308
P2,2219028b99a0f713,"{""policy"":""P2"",""fixed_p"":2,""alpha"":1,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.9762000000000001,0.8,2.0,2.0,4838.024,6520.2,3056.206,4424.25,4896.01,229.545,164.0,1488.983
P2,b9dd9179c243c249,"{""policy"":""P2"",""fixed_p"":2,""alpha"":2,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.9765,0.8,2.0,2.0,4397.015,6112.0,3396.724,5203.299999999999,5814.0599999999995,211.142,204.0,1406.404
P2,94c6dcb66735294e,"{""policy"":""P2"",""fixed_p"":2,""alpha"":2,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.9766,0.8,2.0,2.0,4519.867,6279.049999999999,3461.191,5284.799999999999,5886.2699999999995,217.843,208.0,1437.808
P2,dca2c9722d3af70c,"{""policy"":""P2"",""fixed_p"":2,""alpha"":2,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.9766,0.8,2.0,2.0,4796.967,6673.299999999999,3589.809,5451.949999999999,6059.669999999999,233.138,216.0,1511.911
P2,65549e852dad6db5,"{""policy"":""P2"",""fixed_p"":2,""alpha"":2,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.9773999999999999,0.8950000000000004,2.0,2.0,5351.226,7377.4,3843.648,5780.15,6463.13,264.638,232.0,1651.776
P2,23d4a0a0611c285f,"{""policy"":""P2"",""fixed_p"":2,""alpha"":2,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.9777,0.9,2.0,2.0,6413.858,8825.5,4333.317,6424.05,7152.459999999999,328.291,264.0,1930.138
P2,68c2c6aa0b1f5178,"{""policy"":""P2"",""fixed_p"":2,""alpha"":4,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.978,0.9,2.0,2.0,7386.845,10462.249999999998,5776.12,8963.0,9965.36,408.337,404.0,2265.124
P2,bbf15a0285593d4b,"{""policy"":""P2"",""fixed_p"":2,""alpha"":4,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.9781,0.9,2.0,2.0,7496.425,10625.75,5830.371,9013.9,10069.07,415.184,408.0,2290.923
P2,f020c3c071f4e452,"{""policy"":""P2"",""fixed_p"":2,""alpha"":4,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.978,0.9,2.0,2.0,7746.181,10997.65,5939.251,9165.2,10211.539999999999,430.635,416.0,2368.237
P2,e9d11c8746bec953,"{""policy"":""P2"",""fixed_p"":2,""alpha"":4,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.978,0.9,2.0,2.0,8242.035,11667.4,6154.308,9410.25,10573.109999999999,462.202,432.0,2504.65
P2,9ab9041fb80a1335,"{""policy"":""P2"",""fixed_p"":2,""alpha"":4,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.9786,0.9,2.0,2.0,9204.97,12942.299999999997,6575.233,9957.949999999999,11198.88,525.923,464.0,2767.654
P2,b248d6a0c9d2cf35,"{""policy"":""P2"",""fixed_p"":2,""alpha"":8,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.9786,0.9,2.0,2.0,10569.59,16271.3,7900.565,11260.3,12412.529999999999,638.461,513.0,3219.969
