dataset,logical_shards,policy,selected_concurrency,concurrency_selection_rule,repetitions,recall_at_10,qps_mean,qps_cv,mean_latency_us,p50_latency_us,p95_latency_us,p99_latency_us,mean_shards_per_query,aggregate_distance_computations_per_query,p95_max_shard_distance_computations,controller_combined_cpu_utilization_pct,mean_worker_cpu_utilization_pct,client_aggregator_cpu_utilization_pct,cluster_network_bytes_per_query,response_bytes_per_query,official_measurement_query_count,measurement_cycles,executed_measurement_requests_per_repetition,protocol_query_count_exception,controller_cpu_includes_colocated_local_shard,saturation_boundary_reached,stable_repetition_cv_gate,physical_run_valid
sift1m,4,P0,64,lowest concurrency within 2% of peak tuning-set QPS,3,0.9311999999999999,1174.8959314657084,0.04001832846929339,27154.39760351852,12502.134166666665,89174.50741666666,129931.64245999984,1.0,1587.7634444444445,2185.0,8.927285180734765,3.3322557223106046,14.83815693331782,7119.515962962963,1332.2466296296295,9000,2,18000,"official dataset has 10000 queries; 1000 tuning queries are excluded, all 9000 remaining unique queries are measured in identical repeated cycles",True,True,True,True
sift1m,4,P1,64,lowest concurrency within 2% of peak tuning-set QPS,3,0.9486444444444443,1219.2557849623838,0.023199039237681445,23850.934049907413,13470.814499999999,78738.01813333333,119813.72176333315,1.5358888888888889,1381.1913333333334,1269.0499999999993,10.634124623297488,3.9003273531567335,14.74569753252792,7309.965518518518,1332.1379074074075,9000,2,18000,"official dataset has 10000 queries; 1000 tuning queries are excluded, all 9000 remaining unique queries are measured in identical repeated cycles",True,True,True,True
sift1m,4,P2,256,lowest concurrency within 2% of peak tuning-set QPS,5,0.9392555555555555,1452.2707817033975,0.08085743017347169,30355.229155055556,15827.642799999998,102830.28315999996,160409.76110599976,1.0,2199.4505555555556,3236.0,9.526425397613869,4.702791872832875,14.81098704671155,7134.561377777778,1333.5082555555555,9000,2,18000,"official dataset has 10000 queries; 1000 tuning queries are excluded, all 9000 remaining unique queries are measured in identical repeated cycles",True,True,False,False
sift1m,4,P3,64,lowest concurrency within 2% of peak tuning-set QPS,5,0.9912777777777778,1125.4275797783298,0.07831685922481459,21014.368019877777,8009.036,76555.98696999997,118233.5270879997,1.5358888888888889,2534.556777777778,3236.0,10.573703216104239,4.570257316131088,14.649768283802825,7326.351844444444,1334.114988888889,9000,2,18000,"official dataset has 10000 queries; 1000 tuning queries are excluded, all 9000 remaining unique queries are measured in identical repeated cycles",True,True,False,False
