policy,config_id,config,query_count,recall_at_10,p5_per_query_recall,mean_shards_per_query,p95_shards_per_query,aggregate_distance_computations_per_query,p95_aggregate_distance_computations,max_shard_distance_computations_mean,p95_max_shard_distance_computations,p99_max_shard_distance_computations,aggregate_nodes_visited_per_query,p95_max_shard_nodes_visited,worker_cpu_time_us_per_query
P0,c6de7039a08707d0,"{""policy"":""P0"",""fixed_p"":3,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",9000,0.9235555555555556,0.7,3.0,3.0,2338.3954444444444,2975.0,879.9642222222222,1131.0,1254.0,99.59911111111111,41.04999999999927,778.789
P1,cd741f938e433297,"{""policy"":""P1"",""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",9000,0.9168333333333333,0.7,5.994777777777778,11.0,2757.2542222222223,5030.049999999999,554.3064444444444,729.0,817.0100000000002,105.65222222222222,25.0,1044.4743333333333
P2,59a18a1e2301ae9d,"{""policy"":""P2"",""fixed_p"":3,""alpha"":1,""beta"":4,""ef_min"":8,""ef_max"":512}",9000,0.9391111111111111,0.7,3.0,3.0,2448.3035555555557,3239.0499999999993,1363.6444444444444,2200.0499999999993,2491.01,111.82611111111112,103.0,789.7264444444445
P3,e7972f0fb23a4132,"{""policy"":""P3"",""alpha"":1,""beta"":4,""ef_min"":8,""ef_max"":512}",9000,0.9844555555555556,0.9,5.994777777777778,11.0,3458.9093333333335,5259.0,1363.813,2200.0499999999993,2491.01,149.0708888888889,103.0,1188.1915555555556
P4,offline_oracle,"{""high_ef_search"":512,""ef_grid"":null}",9000,0.9637888888888889,0.9,2.074666666666667,5.0,13377.673888888889,32008.79999999999,6655.161,9177.0,9954.220000000005,1062.3933333333334,513.0,0.0
P5,offline_oracle,"{""high_ef_search"":null,""ef_grid"":[8,16,32,64,128,256,512]}",9000,0.9141222222222223,0.7,3.0,3.0,1324.8848888888888,2467.0,648.4746666666666,1616.0999999999985,2887.0,49.885666666666665,64.0,0.0
P6,offline_oracle,"{""high_ef_search"":null,""ef_grid"":[8,16,32,64,128,256,512]}",9000,0.9321999999999999,0.9,2.1973333333333334,5.0,1003.169,2388.0999999999985,581.4598888888889,1425.0499999999993,1975.0,36.44711111111111,64.0,0.0
