policy,config_id,config,query_count,recall_at_10,p5_per_query_recall,mean_shards_per_query,p95_shards_per_query,aggregate_distance_computations_per_query,p95_aggregate_distance_computations,max_shard_distance_computations_mean,p95_max_shard_distance_computations,p99_max_shard_distance_computations,aggregate_nodes_visited_per_query,p95_max_shard_nodes_visited,worker_cpu_time_us_per_query
P0,a3004f723fadd8fe,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.6687000000000001,0.1,4.0,4.0,3222.67,4299.1,1055.168,1521.2499999999998,1716.03,81.254,37.0,1371.138
P0,e95ef758d4a66d7b,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.7485,0.2,4.0,4.0,5563.933,7420.249999999999,1779.116,2473.05,2822.919999999999,145.966,57.049999999999955,2054.717
P0,a6b99609271165a3,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.8122,0.3,4.0,4.0,9861.932,13309.349999999999,3113.537,4167.5,4653.379999999999,272.315,93.0,3318.308
P0,1bec8afe1fc0b054,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.8683,0.5,4.0,4.0,17917.994,24336.449999999997,5637.2,7174.0,7780.05,525.36,157.04999999999995,5714.559
P0,3dab823a01b35c5e,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9094,0.6,4.0,4.0,32899.967,44742.25,10375.015,12891.05,13347.16,1033.539,276.0,10240.167
P0,aa29843b3dee6e57,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9385,0.7,4.0,4.0,60116.912,81495.45,19166.364,23402.4,23970.29,2054.992,526.0,18814.315
P0,446b5207cf485460,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.6013999999999999,0.1,5.0,5.0,2842.788,3660.45,795.017,1130.0,1339.03,72.652,30.0,1388.319
P0,aa5dd54171a0f563,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.6789,0.1,5.0,5.0,4105.023,5304.05,1130.235,1594.1999999999998,1793.12,105.721,39.0,1743.703
P0,5a847d318c4942b5,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.7605,0.2,5.0,5.0,7060.023,9042.9,1898.657,2590.3999999999996,2969.5999999999995,187.457,62.0,2606.296
P0,c02cd3dc90254d62,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.8261000000000001,0.3,5.0,5.0,12446.876,16095.9,3289.779,4378.25,4836.11,345.726,97.0,4205.091
P0,9d34fdc1db05e160,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.8831,0.5,5.0,5.0,22526.158,29210.7,5903.844,7314.299999999999,7791.08,661.652,163.0,7212.526
P0,ca5880e647a3755f,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9254,0.6,5.0,5.0,41268.049,53710.799999999996,10805.308,13040.25,13443.24,1295.734,282.0,12941.96
P0,14f5eafcb0332fbb,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9546,0.8,5.0,5.0,75245.492,97821.15,19857.316,23494.15,23999.09,2571.812,529.0,23719.604
P0,303f9db1f9e1a73c,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.6053999999999999,0.1,6.0,6.0,3557.255,4489.849999999999,880.037,1256.05,1452.1399999999999,92.584,31.0,1708.339
P0,0e66dd3f4c459f82,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.6838,0.1,6.0,6.0,5103.13,6394.65,1245.579,1712.1,1924.4199999999996,132.742,42.0,2149.831
P0,3110d7fbe3ba6815,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.7664,0.2,6.0,6.0,8716.613,10759.35,2073.416,2768.4999999999995,3190.06,231.67,65.0,3210.893
P0,eaeedd9ee1f651c9,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.8322,0.3950000000000003,6.0,6.0,15279.169,19018.199999999997,3572.553,4578.65,5032.15,422.265,100.04999999999995,5163.831
P0,54237e59b90e36fa,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.8894,0.5,6.0,6.0,27513.066,33707.45,6350.008,7505.05,7978.13,800.512,166.0,8834.655
P0,eb3013cb87df8000,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9324,0.7,6.0,6.0,50306.17,62084.15,11586.615,13222.2,13541.0,1559.974,285.0,15844.398
P0,1ae4a04a9ad7a731,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9619,0.8,6.0,6.0,91602.247,111752.65,21163.514,23765.2,24140.09,3090.467,530.0,28976.235
P0,61fd2dd5bfa48992,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.6088,0.1,7.0,7.0,4259.281,5298.2,943.106,1307.0,1505.07,114.005,32.0,2034.759
P0,919904318440da24,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.6874,0.19500000000000028,7.0,7.0,6061.593,7362.2,1314.104,1770.1499999999999,1982.4099999999996,161.205,43.0,2558.851
P0,a1925b27f1e763c0,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.7703,0.2,7.0,7.0,10289.718,12457.649999999998,2180.221,2866.2,3212.4199999999996,277.741,67.0,3813.822
P0,a919b07094568633,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.8364,0.4,7.0,7.0,17919.424,21761.85,3718.366,4646.25,5056.12,500.696,104.04999999999995,6108.94
P0,eef4b8b07ee446b9,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.8937999999999999,0.5,7.0,7.0,32082.765,38549.3,6535.911,7627.05,8168.859999999999,941.019,168.04999999999995,10411.774
P0,ea057df962b946f1,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9371,0.7,7.0,7.0,58515.573,70054.95,11883.375,13306.25,13633.41,1825.755,290.04999999999995,18627.174
P0,68b4de3f083f9d42,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9665,0.8,7.0,7.0,106388.055,125851.34999999999,21639.679,23812.2,24238.29,3610.465,531.0,34013.907
P0,333a3bad5e95057e,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.61,0.1,8.0,8.0,5018.339,6127.349999999999,985.334,1329.05,1548.07,135.362,33.0,2381.463
P0,e824df74b20487ae,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.6888,0.2,8.0,8.0,7120.629,8543.1,1373.731,1792.05,2044.3199999999997,189.919,43.0,3001.62
P0,330b988fe5577adf,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.7725,0.2,8.0,8.0,12035.072,14340.25,2254.629,2927.2,3258.29,324.098,68.0,4471.315
P0,1f7f2632ffdd2c93,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.839,0.4,8.0,8.0,20850.941,24635.45,3783.202,4659.349999999999,5068.32,579.334,107.0,7147.239
P0,56f8cda4dc331e86,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.8964,0.5,8.0,8.0,37152.758,43303.9,6592.177,7683.299999999999,8254.16,1081.671,171.0,12139.827
P0,b1e3a0699fdb2bf4,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9395,0.7,8.0,8.0,67524.813,78444.2,11941.596,13313.05,13633.41,2091.56,294.0,21692.946
P0,af9440235c54d08c,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.969,0.8,8.0,8.0,122176.097,140623.25,21707.317,23819.15,24238.29,4130.37,532.0,39475.494
P1,0a54065045ca7bff,"{""policy"":""P1"",""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.6043999999999999,0.1,4.486,7.0,2452.166,4197.5,717.038,1062.0,1283.1499999999999,57.396,22.0,1199.142
P1,cd741f938e433297,"{""policy"":""P1"",""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.6825,0.1,4.486,7.0,3597.066,6320.45,1035.534,1544.3999999999996,1738.08,86.548,31.0,1510.508
P1,b89c88bbdb3386d5,"{""policy"":""P1"",""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.7654,0.2,4.486,7.0,6296.589,11184.75,1760.379,2510.0,2931.0299999999997,159.221,52.049999999999955,2283.8
P1,e62a2b9c534c1b59,"{""policy"":""P1"",""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.8317,0.4,4.486,7.0,11248.606,19777.05,3098.608,4333.0,4693.25,300.822,87.0,3710.375
P1,998f0f85974aac3e,"{""policy"":""P1"",""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.8892,0.5,4.486,7.0,20541.409,36270.5,5607.019,7356.1,7784.01,584.52,153.0,6424.972
P1,506ed44810159d6b,"{""policy"":""P1"",""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9321,0.7,4.486,7.0,37785.109,66392.84999999999,10267.407,13013.099999999999,13455.119999999999,1154.433,271.0,11605.686
P1,6d28ad1d522389b1,"{""policy"":""P1"",""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9614,0.8,4.486,7.0,68911.929,121462.15,18707.751,23494.0,24008.559999999998,2300.128,521.0,21278.005
P2,c96a67cd19ac66f0,"{""policy"":""P2"",""fixed_p"":1,""alpha"":1,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.5636,0.0,1.0,1.0,1509.452,2345.1,1509.452,2345.1,2640.3599999999997,38.538,52.0,556.988
P2,3f7c456270e3625f,"{""policy"":""P2"",""fixed_p"":1,""alpha"":1,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.5712,0.0,1.0,1.0,1648.522,2509.25,1648.522,2509.25,2786.14,42.463,56.0,596.665
P2,531c07e1f9334648,"{""policy"":""P2"",""fixed_p"":1,""alpha"":1,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.5832999999999999,0.0,1.0,1.0,1925.626,2897.2999999999997,1925.626,2897.2999999999997,3211.4399999999996,50.38,64.0,683.702
P2,4e62047a763ed600,"{""policy"":""P2"",""fixed_p"":1,""alpha"":1,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.6026,0.0,1.0,1.0,2460.248,3601.25,2460.248,3601.25,4036.02,66.153,80.0,828.665
P2,6c5815516e61ebef,"{""policy"":""P2"",""fixed_p"":1,""alpha"":1,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.6257999999999999,0.1,1.0,1.0,3489.663,5046.349999999999,3489.663,5046.349999999999,5366.25,97.926,112.0,1124.774
P2,80bf247ca00c1dc1,"{""policy"":""P2"",""fixed_p"":1,""alpha"":2,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.6058,0.0,1.0,1.0,2588.112,4097.299999999999,2588.112,4097.299999999999,4551.219999999999,70.906,100.0,871.273
P2,333a7cc558970c53,"{""policy"":""P2"",""fixed_p"":1,""alpha"":2,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.6098,0.0,1.0,1.0,2715.821,4238.15,2715.821,4238.15,4684.17,74.796,104.0,906.773
P2,3002ab51f500319e,"{""policy"":""P2"",""fixed_p"":1,""alpha"":2,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.6153,0.0,1.0,1.0,2971.821,4578.799999999999,2971.821,4578.799999999999,5085.879999999999,82.673,112.0,984.431
P2,1a516bf36a436450,"{""policy"":""P2"",""fixed_p"":1,""alpha"":2,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.6246,0.1,1.0,1.0,3478.007,5243.149999999999,3478.007,5243.149999999999,5706.429999999999,98.517,128.0,1123.167
P2,6f2b595307ade4bd,"{""policy"":""P2"",""fixed_p"":1,""alpha"":2,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.6387,0.1,1.0,1.0,4468.744,6592.15,4468.744,6592.15,7174.08,130.356,160.0,1415.374
P2,527c7c313aa2f396,"{""policy"":""P2"",""fixed_p"":1,""alpha"":4,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.6393,0.1,1.0,1.0,4556.936,7386.1,4556.936,7386.1,7997.199999999999,135.665,196.0,1447.388
P2,86830e995bf9b165,"{""policy"":""P2"",""fixed_p"":1,""alpha"":4,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.6403,0.1,1.0,1.0,4675.883,7494.05,4675.883,7494.05,8231.67,139.601,200.0,1480.868
P2,6ccb6139c6d1ce6e,"{""policy"":""P2"",""fixed_p"":1,""alpha"":4,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.6427,0.1,1.0,1.0,4918.275,7825.949999999999,4918.275,7825.949999999999,8617.289999999999,147.7,208.0,1552.468
P2,334cc0a5e8aaaf21,"{""policy"":""P2"",""fixed_p"":1,""alpha"":4,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.6469,0.1,1.0,1.0,5393.264,8434.5,5393.264,8434.5,9101.59,163.61,224.0,1696.091
P2,7535a68ddcfbda1c,"{""policy"":""P2"",""fixed_p"":1,""alpha"":4,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.6545,0.1,1.0,1.0,6322.522,9601.25,6322.522,9601.25,10668.56,195.432,256.0,1964.869
P2,1aeb13f380d086bd,"{""policy"":""P2"",""fixed_p"":1,""alpha"":8,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.6657000000000001,0.1,1.0,1.0,8131.527,13191.199999999997,8131.527,13191.199999999997,14726.13,265.964,388.0,2516.386
P2,a751d0d21c2139a0,"{""policy"":""P2"",""fixed_p"":1,""alpha"":8,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.6667000000000001,0.1,1.0,1.0,8244.309,13304.3,8244.309,13304.3,14777.22,270.017,392.0,2552.353
P2,23760f545f1fbe57,"{""policy"":""P2"",""fixed_p"":1,""alpha"":8,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.6674,0.1,1.0,1.0,8460.824,13566.55,8460.824,13566.55,15092.5,278.041,400.0,2621.247
P2,e9921c9f33866ecb,"{""policy"":""P2"",""fixed_p"":1,""alpha"":8,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.6694,0.1,1.0,1.0,8889.684,14117.15,8889.684,14117.15,15794.609999999999,293.908,416.0,2749.738
P2,0f950bbf810ce679,"{""policy"":""P2"",""fixed_p"":1,""alpha"":8,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.6726,0.1,1.0,1.0,9742.685,15306.35,9742.685,15306.35,17008.0,325.898,448.0,2998.985
P2,a63cbbe053d19b74,"{""policy"":""P2"",""fixed_p"":1,""alpha"":16,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.6809,0.1,1.0,1.0,13028.607,20223.5,13028.607,20223.5,22445.559999999998,451.974,513.0,4023.343
P2,c39b4b3e12f7da50,"{""policy"":""P2"",""fixed_p"":1,""alpha"":16,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.6811,0.1,1.0,1.0,13083.814,20239.6,13083.814,20239.6,22501.14,453.892,513.0,4037.308
P2,1aaf112fe3cffa07,"{""policy"":""P2"",""fixed_p"":1,""alpha"":16,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.6816,0.1,1.0,1.0,13194.352,20349.749999999996,13194.352,20349.749999999996,22501.14,457.744,513.0,4088.143
P2,d9ff991f44b85001,"{""policy"":""P2"",""fixed_p"":1,""alpha"":16,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.6822,0.1,1.0,1.0,13394.867,20578.7,13394.867,20578.7,22571.489999999998,464.848,513.0,4147.807
P2,96327a6abaa46ad5,"{""policy"":""P2"",""fixed_p"":1,""alpha"":16,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.6831,0.1,1.0,1.0,13747.002,21031.199999999997,13747.002,21031.199999999997,22579.41,477.318,513.0,4250.664
P2,67e09a5a3d3496ef,"{""policy"":""P2"",""fixed_p"":2,""alpha"":1,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.6746,0.1,2.0,2.0,2249.024,3123.1,1529.164,2345.1,2640.3599999999997,56.907,52.0,873.643
P2,d86746656881b440,"{""policy"":""P2"",""fixed_p"":2,""alpha"":1,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.6867000000000001,0.1,2.0,2.0,2508.145,3511.05,1672.569,2509.25,2786.14,64.054,56.0,948.156
P2,a37767c36c1904b3,"{""policy"":""P2"",""fixed_p"":2,""alpha"":1,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.7039,0.1,2.0,2.0,3071.834,4293.15,1957.802,2897.2999999999997,3211.4399999999996,79.851,64.0,1121.224
P2,8e2385a6ec5eab72,"{""policy"":""P2"",""fixed_p"":2,""alpha"":1,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.7303,0.2,2.0,2.0,4159.661,5781.349999999999,2520.338,3608.2,4038.01,111.362,80.0,1420.715
P2,2219028b99a0f713,"{""policy"":""P2"",""fixed_p"":2,""alpha"":1,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.7609,0.2,2.0,2.0,6231.742,8646.15,3622.769,5068.05,5391.25,174.707,112.0,2017.536
P2,b9dd9179c243c249,"{""policy"":""P2"",""fixed_p"":2,""alpha"":2,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.7263999999999999,0.1,2.0,2.0,3664.979,5111.599999999999,2610.573,4097.299999999999,4551.219999999999,98.629,100.0,1284.052
P2,94c6dcb66735294e,"{""policy"":""P2"",""fixed_p"":2,""alpha"":2,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.7325,0.1,2.0,2.0,3914.422,5477.0,2742.408,4238.15,4684.17,105.914,104.0,1352.062
P2,dca2c9722d3af70c,"{""policy"":""P2"",""fixed_p"":2,""alpha"":2,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.7423,0.2,2.0,2.0,4454.816,6196.949999999999,3007.259,4578.799999999999,5085.879999999999,121.774,112.0,1521.459
P2,65549e852dad6db5,"{""policy"":""P2"",""fixed_p"":2,""alpha"":2,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.7556,0.2,2.0,2.0,5504.281,7661.299999999999,3529.016,5243.149999999999,5706.429999999999,153.48,128.0,1811.763
P2,23d4a0a0611c285f,"{""policy"":""P2"",""fixed_p"":2,""alpha"":2,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.7762,0.2,2.0,2.0,7516.812,10455.35,4570.2,6592.15,7174.08,216.837,160.0,2399.261
P2,68c2c6aa0b1f5178,"{""policy"":""P2"",""fixed_p"":2,""alpha"":4,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.7691,0.2,2.0,2.0,6288.712,8847.15,4593.554,7386.1,7997.199999999999,182.503,196.0,2050.753
P2,bbf15a0285593d4b,"{""policy"":""P2"",""fixed_p"":2,""alpha"":4,""beta"":8,""ef_min"":8,""ef_max"":512}",1000,0.7712,0.2,2.0,2.0,6535.129,9252.25,4715.718,7494.05,8231.67,190.12,200.0,2123.674
P2,f020c3c071f4e452,"{""policy"":""P2"",""fixed_p"":2,""alpha"":4,""beta"":16,""ef_min"":8,""ef_max"":512}",1000,0.7754,0.2,2.0,2.0,7043.473,9964.35,4961.907,7825.949999999999,8617.289999999999,206.12,208.0,2266.845
P2,e9d11c8746bec953,"{""policy"":""P2"",""fixed_p"":2,""alpha"":4,""beta"":32,""ef_min"":8,""ef_max"":512}",1000,0.7834,0.2,2.0,2.0,8045.117,11319.2,5452.868,8434.5,9101.59,238.021,224.0,2564.589
P2,9ab9041fb80a1335,"{""policy"":""P2"",""fixed_p"":2,""alpha"":4,""beta"":64,""ef_min"":8,""ef_max"":512}",1000,0.795,0.3,2.0,2.0,9979.722,13921.35,6420.328,9601.25,10668.56,301.507,256.0,3134.296
P2,b248d6a0c9d2cf35,"{""policy"":""P2"",""fixed_p"":2,""alpha"":8,""beta"":4,""ef_min"":8,""ef_max"":512}",1000,0.8049,0.3,2.0,2.0,11113.275,16018.55,8201.188,13191.199999999997,14726.13,351.924,388.0,3482.722
