policy,config_id,config,query_count,recall_at_10,p5_per_query_recall,mean_shards_per_query,p95_shards_per_query,aggregate_distance_computations_per_query,p95_aggregate_distance_computations,max_shard_distance_computations_mean,p95_max_shard_distance_computations,p99_max_shard_distance_computations,aggregate_nodes_visited_per_query,p95_max_shard_nodes_visited,worker_cpu_time_us_per_query
P0,ca5880e647a3755f,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",9000,0.9089888888888888,0.6,5.0,5.0,40181.46188888889,51392.05,10809.748444444445,12645.05,12953.080000000002,1291.094111111111,273.0,12293.08888888889
P1,506ed44810159d6b,"{""policy"":""P1"",""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",9000,0.9377777777777778,0.7,6.218111111111111,11.0,51699.066333333336,100487.65,10337.732222222223,12717.0,13002.050000000001,1599.392111111111,271.0,15501.469
P2,3f26c477c875408b,"{""policy"":""P2"",""fixed_p"":11,""alpha"":8,""beta"":16,""ef_min"":8,""ef_max"":512}",9000,0.9005333333333334,0.5,11.0,11.0,22110.47088888889,28226.0,7716.588444444445,12772.249999999996,14271.280000000006,664.2742222222222,400.0,7333.693444444444
P3,d784bfe0d0b18bd6,"{""policy"":""P3"",""alpha"":8,""beta"":32,""ef_min"":8,""ef_max"":512}",9000,0.905788888888889,0.5,6.218111111111111,11.0,20798.209777777778,34116.25,8136.801666666666,13249.05,14771.02,625.7841111111111,416.0,6549.368333333333
P4,offline_oracle,"{""high_ef_search"":512,""ef_grid"":null}",9000,0.9484111111111112,0.9,3.421666666666667,15.0,49240.88255555555,227560.89999999997,15221.600444444444,22450.0,22920.010000000002,1757.339888888889,522.0,0.0
P5,offline_oracle,"{""high_ef_search"":null,""ef_grid"":[8,16,32,64,128,256,512]}",9000,0.8896555555555556,0.6,5.0,5.0,8502.988555555556,28612.149999999954,4674.172111111111,18576.299999999996,22204.130000000005,230.05255555555556,512.0,0.0
P6,offline_oracle,"{""high_ef_search"":null,""ef_grid"":[8,16,32,64,128,256,512]}",9000,0.9173666666666666,0.9,3.5014444444444446,13.0,7765.120888888889,33331.34999999996,4286.223777777778,17544.0,22061.06,209.6892222222222,512.0,0.0
