policy,config_id,config,query_count,recall_at_10,p5_per_query_recall,mean_shards_per_query,p95_shards_per_query,aggregate_distance_computations_per_query,p95_aggregate_distance_computations,max_shard_distance_computations_mean,p95_max_shard_distance_computations,p99_max_shard_distance_computations,aggregate_nodes_visited_per_query,p95_max_shard_nodes_visited,worker_cpu_time_us_per_query
P0,0829f8f57ab849e7,"{""policy"":""P0"",""fixed_p"":2,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.8905,0.5,2.0,2.0,13110.374,17556.35,7063.327,9387.05,9981.5,1024.337,513.0,3866.063
P0,0d78a84c38598d90,"{""policy"":""P0"",""fixed_p"":3,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8037000000000001,0.4,3.0,3.0,1080.185,1395.5999999999995,429.337,587.0,673.06,36.938,20.0,483.743
P0,9ded195fc9ecf68a,"{""policy"":""P0"",""fixed_p"":3,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.861,0.6,3.0,3.0,1461.655,1872.05,563.586,740.05,842.06,53.813,26.0,571.969
P0,c6de7039a08707d0,"{""policy"":""P0"",""fixed_p"":3,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9188,0.7,3.0,3.0,2413.607,3063.1,906.925,1153.0,1281.12,99.538,42.0,797.382
P0,68ad1afbe4eba899,"{""policy"":""P0"",""fixed_p"":3,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9427000000000001,0.7,3.0,3.0,4153.147,5252.15,1542.105,1944.1999999999998,2081.24,193.981,72.0,1220.096
P0,85591d2ad956ddf2,"{""policy"":""P0"",""fixed_p"":3,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9491,0.7,3.0,3.0,7134.515,9086.3,2648.254,3324.0,3556.0299999999997,385.27,136.0,1991.171
P0,0f1cf690f7612a1e,"{""policy"":""P0"",""fixed_p"":3,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9509,0.7,3.0,3.0,11998.179,15435.05,4475.993,5602.05,6059.17,769.099,264.0,3335.223
P0,4ce505dd83497fff,"{""policy"":""P0"",""fixed_p"":3,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9512999999999999,0.7,3.0,3.0,19582.174,25319.3,7387.9,9404.55,9981.5,1537.076,519.05,5708.326
P0,99f64554f021592d,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8264,0.5,4.0,4.0,1424.842,1810.05,445.924,601.05,683.01,50.458,23.0,622.559
P0,a3004f723fadd8fe,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.8843,0.6,4.0,4.0,1934.643,2429.1499999999996,581.369,754.05,850.0,73.033,30.0,740.543
P0,e95ef758d4a66d7b,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9422999999999999,0.7,4.0,4.0,3200.587,4014.1499999999996,931.492,1167.0,1296.3499999999997,133.885,44.0,1036.495
P0,a6b99609271165a3,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9658,0.8,4.0,4.0,5517.013,6891.1,1585.161,1963.05,2122.1,259.697,75.0,1598.942
P0,1bec8afe1fc0b054,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9722000000000001,0.8,4.0,4.0,9490.923,11864.349999999999,2724.097,3359.2,3564.3999999999996,514.747,137.0,2620.362
P0,3dab823a01b35c5e,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.974,0.8,4.0,4.0,15959.859,20070.899999999998,4606.29,5647.15,6076.139999999999,1026.463,265.0,4414.882
P0,aa29843b3dee6e57,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9743999999999999,0.8,4.0,4.0,26022.51,32605.85,7611.466,9427.35,9981.5,2050.378,521.0,7547.768
P0,446b5207cf485460,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8391000000000001,0.5,5.0,5.0,1774.372,2215.05,461.021,617.0999999999999,692.0699999999999,64.903,26.0,759.641
P0,aa5dd54171a0f563,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.8977,0.6,5.0,5.0,2409.23,2981.1,600.478,785.05,864.0799999999999,93.034,32.0,904.234
P0,5a847d318c4942b5,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9559,0.8,5.0,5.0,3988.975,4905.15,957.192,1183.0,1315.1599999999999,169.151,47.0,1274.821
P0,c02cd3dc90254d62,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9793,0.9,5.0,5.0,6880.236,8508.2,1626.808,1990.1,2151.0,326.397,76.0,1975.549
P0,9d34fdc1db05e160,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9856,0.9,5.0,5.0,11842.273,14559.65,2792.4,3399.8499999999995,3604.12,645.018,138.0,3244.698
P0,ca5880e647a3755f,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9873999999999999,0.9,5.0,5.0,19920.359,24456.8,4716.356,5706.5,6076.139999999999,1284.556,266.0,5481.262
P0,14f5eafcb0332fbb,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9877999999999999,0.9,5.0,5.0,32453.974,39879.2,7781.723,9427.35,9981.5,2564.44,522.0,9380.057
P0,303f9db1f9e1a73c,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8445,0.5,6.0,6.0,2113.378,2587.1499999999996,472.255,633.1499999999999,699.1499999999999,79.947,26.0,892.901
P0,0e66dd3f4c459f82,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.9037000000000001,0.6950000000000003,6.0,6.0,2870.607,3484.05,614.266,798.05,864.0799999999999,113.87,33.0,1065.629
P0,3110d7fbe3ba6815,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9615,0.8,6.0,6.0,4754.018,5789.1,974.665,1194.05,1358.01,205.241,48.0,1504.906
P0,eaeedd9ee1f651c9,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9847,0.9,6.0,6.0,8205.164,9958.35,1654.374,2010.0,2151.0299999999997,393.802,77.0,2341.36
P0,54237e59b90e36fa,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.991,0.9,6.0,6.0,14137.385,17205.25,2838.966,3432.25,3616.05,776.107,139.0,3851.163
P0,eb3013cb87df8000,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9927999999999999,0.9,6.0,6.0,23790.432,28798.15,4790.322,5733.4,6076.139999999999,1543.467,266.0,6518.462
P0,1ae4a04a9ad7a731,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9932000000000001,0.9,6.0,6.0,38741.874,46838.1,7896.691,9427.35,9981.5,3079.304,522.0,11170.438
P0,61fd2dd5bfa48992,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8473999999999999,0.5,7.0,7.0,2453.392,2943.1,484.073,646.1499999999999,728.06,96.264,27.0,1027.832
P0,919904318440da24,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.9066000000000001,0.7,7.0,7.0,3328.491,4007.05,628.575,807.3499999999997,897.1699999999998,135.964,33.049999999999955,1226.486
P0,a1925b27f1e763c0,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9643999999999999,0.8,7.0,7.0,5499.755,6612.2,989.697,1209.0,1359.0,242.493,49.0,1731.792
P0,a919b07094568633,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9876,0.9,7.0,7.0,9480.101,11454.0,1673.779,2018.1,2163.09,462.319,78.0,2698.701
P0,eef4b8b07ee446b9,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9939,0.9,7.0,7.0,16342.946,19793.0,2869.752,3447.05,3624.17,908.14,139.0,4445.516
P0,ea057df962b946f1,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9957,1.0,7.0,7.0,27524.523,33266.299999999996,4835.332,5774.15,6095.11,1803.257,266.0,7532.639
P0,68b4de3f083f9d42,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9961,1.0,7.0,7.0,44828.503,53756.549999999996,7965.42,9441.5,9981.5,3595.038,522.0,12920.88
P0,333a3bad5e95057e,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8489,0.5,8.0,8.0,2796.772,3341.25,493.69,655.0,734.02,113.871,28.0,1163.076
P0,e824df74b20487ae,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.908,0.7,8.0,8.0,3778.656,4510.0,636.911,817.05,914.01,159.224,34.049999999999955,1387.704
P0,330b988fe5577adf,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9657,0.8,8.0,8.0,6229.347,7443.05,999.617,1216.0,1359.01,281.06,50.049999999999955,1959.564
P0,1f7f2632ffdd2c93,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9889,0.9,8.0,8.0,10722.09,12871.05,1687.352,2023.3499999999997,2172.1,531.97,79.0,3050.045
P0,56f8cda4dc331e86,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9952000000000001,1.0,8.0,8.0,18493.159,22353.399999999998,2889.64,3449.05,3641.06,1041.324,140.0,5034.465
P0,b1e3a0699fdb2bf4,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.997,1.0,8.0,8.0,31186.735,37352.55,4866.299,5777.05,6095.11,2064.194,267.0,8543.347
P0,af9440235c54d08c,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9974,1.0,8.0,8.0,50833.449,60660.4,8013.772,9441.5,9981.5,4111.822,523.0,14673.006
P0,80e79d74502f8b50,"{""policy"":""P0"",""fixed_p"":9,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8495,0.5,9.0,9.0,3131.209,3741.05,499.723,655.0,734.02,132.321,29.0,1298.768
P0,88d648e4a08653a8,"{""policy"":""P0"",""fixed_p"":9,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.9085,0.7,9.0,9.0,4219.901,4967.2,642.848,818.05,914.01,183.633,36.0,1548.917
P0,180ad89fc7642bfb,"{""policy"":""P0"",""fixed_p"":9,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9661000000000001,0.8,9.0,9.0,6933.422,8224.249999999998,1004.748,1216.0,1359.01,320.884,52.0,2186.537
P0,6457f4a233d21feb,"{""policy"":""P0"",""fixed_p"":9,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9893,0.9,9.0,9.0,11910.853,14255.3,1692.906,2023.3499999999997,2172.1,602.824,80.04999999999995,3397.012
P0,ac7f79366b56dc97,"{""policy"":""P0"",""fixed_p"":9,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9956,1.0,9.0,9.0,20543.31,24641.8,2897.037,3449.05,3641.06,1175.461,141.0,5608.37
P0,87d0d3ac10d40ff4,"{""policy"":""P0"",""fixed_p"":9,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9974,1.0,9.0,9.0,34676.251,41132.85,4876.375,5777.05,6095.11,2325.953,267.0,9529.875
P0,6f674149f8d2e666,"{""policy"":""P0"",""fixed_p"":9,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9977999999999999,1.0,9.0,9.0,56565.533,66619.75,8031.287,9441.5,9981.5,4629.415,523.0,16383.935
P0,9eabfe8e5eb924cd,"{""policy"":""P0"",""fixed_p"":10,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8497,0.5,10.0,10.0,3476.811,4092.899999999999,506.223,656.05,734.02,151.856,30.0,1435.341
P0,12e0c4b2b17dd1de,"{""policy"":""P0"",""fixed_p"":10,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.9087000000000001,0.7,10.0,10.0,4672.011,5494.25,650.622,822.0,919.04,209.285,38.0,1711.303
P0,78558481262c5854,"{""policy"":""P0"",""fixed_p"":10,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9662000000000001,0.8,10.0,10.0,7635.358,8957.8,1010.163,1216.0,1359.01,361.699,54.0,2407.508
P0,9ed71bdf84182575,"{""policy"":""P0"",""fixed_p"":10,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9894,0.9,10.0,10.0,13085.59,15547.349999999999,1698.26,2023.3499999999997,2172.1,674.588,82.04999999999995,3737.765
P0,1ef59d2505dd9bea,"{""policy"":""P0"",""fixed_p"":10,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9957,1.0,10.0,10.0,22558.24,26908.899999999998,2903.779,3450.1499999999996,3641.06,1310.381,142.0,6173.474
P0,296ca6c67b1beb13,"{""policy"":""P0"",""fixed_p"":10,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9975,1.0,10.0,10.0,38101.837,45001.2,4882.984,5778.349999999999,6095.11,2588.503,268.0,10491.183
P0,2797e2008bf41be6,"{""policy"":""P0"",""fixed_p"":10,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9979,1.0,10.0,10.0,62198.221,72471.2,8039.351,9441.5,9981.5,5147.781,523.0,18066.888
P0,ca28223809b65282,"{""policy"":""P0"",""fixed_p"":11,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8501000000000001,0.5,11.0,11.0,3820.365,4476.05,511.936,657.0,734.02,171.982,30.0,1572.147
P0,61637d509488e482,"{""policy"":""P0"",""fixed_p"":11,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.9091,0.7,11.0,11.0,5112.947,5951.05,656.649,824.0999999999999,923.0699999999999,235.377,39.0,1874.297
P0,ba7a3cf44686d266,"{""policy"":""P0"",""fixed_p"":11,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9666,0.8,11.0,11.0,8316.087,9759.55,1014.705,1216.05,1360.02,403.377,56.0,2630.736
P0,9d33add99cc3c996,"{""policy"":""P0"",""fixed_p"":11,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9897999999999999,0.9,11.0,11.0,14205.052,16751.399999999998,1703.943,2030.0,2172.1,746.917,84.0,4069.057
P0,377c9ca88ec15024,"{""policy"":""P0"",""fixed_p"":11,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9961,1.0,11.0,11.0,24487.979,28890.05,2911.34,3450.1499999999996,3641.06,1445.804,144.0,6717.305
P0,8144326548b4f864,"{""policy"":""P0"",""fixed_p"":11,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9979,1.0,11.0,11.0,41406.432,48511.6,4892.141,5778.349999999999,6095.11,2851.393,268.0,11436.023
P0,579d6546fbc63b68,"{""policy"":""P0"",""fixed_p"":11,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9983,1.0,11.0,11.0,67667.213,78350.05,8051.823,9441.5,9981.5,5666.404,524.0,19716.927
P0,abeb604acbab1b1f,"{""policy"":""P0"",""fixed_p"":12,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8502000000000001,0.5,12.0,12.0,4148.521,4825.1,516.7,660.05,736.1799999999998,192.219,30.049999999999955,1706.995
P0,b8fabd867f7565a3,"{""policy"":""P0"",""fixed_p"":12,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.9092,0.7,12.0,12.0,5540.362,6370.5,660.248,826.0,923.0699999999999,261.99,40.0,2033.148
P0,33978ff44d20c00e,"{""policy"":""P0"",""fixed_p"":12,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9667,0.8,12.0,12.0,8972.415,10435.1,1017.367,1216.05,1360.02,445.389,57.0,2845.592
P0,a40aada07a76321f,"{""policy"":""P0"",""fixed_p"":12,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9899,0.9,12.0,12.0,15290.575,17939.0,1705.695,2030.0,2172.1,819.627,87.0,4397.122
P0,27dca1a2daeec164,"{""policy"":""P0"",""fixed_p"":12,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9962000000000001,1.0,12.0,12.0,26375.991,30895.45,2913.377,3450.1499999999996,3641.06,1581.553,145.0,7254.898
P0,795b1a65b3c74c5f,"{""policy"":""P0"",""fixed_p"":12,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.998,1.0,12.0,12.0,44663.382,51893.399999999994,4894.706,5778.349999999999,6095.11,3114.575,269.0,12368.03
P0,b91e1e3c9d7f36fe,"{""policy"":""P0"",""fixed_p"":12,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9984,1.0,12.0,12.0,73096.839,83971.34999999999,8054.082,9441.5,9981.5,6185.285,524.0,21355.33
P0,678a81e9b235ec52,"{""policy"":""P0"",""fixed_p"":13,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8502000000000001,0.5,13.0,13.0,4483.881,5174.25,521.184,661.05,736.1799999999998,212.942,31.0,1843.339
P0,4e63d55d31d80b65,"{""policy"":""P0"",""fixed_p"":13,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.9092,0.7,13.0,13.0,5967.391,6833.1,663.387,826.0,923.0699999999999,288.712,41.0,2192.659
P0,446fd2108a8abb4b,"{""policy"":""P0"",""fixed_p"":13,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9667,0.8,13.0,13.0,9627.283,11089.449999999999,1020.393,1216.05,1360.02,487.568,58.0,3063.213
P0,202b5339353057bc,"{""policy"":""P0"",""fixed_p"":13,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.99,0.9,13.0,13.0,16373.542,18932.85,1707.882,2030.0,2172.1,892.445,88.0,4725.654
P0,16a13219ba1b7bef,"{""policy"":""P0"",""fixed_p"":13,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9963,1.0,13.0,13.0,28264.07,32774.0,2915.914,3450.1499999999996,3641.06,1717.378,146.0,7795.768
P0,d0dfc66d822300a3,"{""policy"":""P0"",""fixed_p"":13,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9981,1.0,13.0,13.0,47933.433,55299.1,4899.186,5778.349999999999,6095.11,3377.938,269.0,13311.474
P0,b713df29fea4f384,"{""policy"":""P0"",""fixed_p"":13,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9985,1.0,13.0,13.0,78549.497,89733.55,8055.417,9441.5,9981.5,6704.3,524.0,23003.049
P0,56efd4cfe538fd17,"{""policy"":""P0"",""fixed_p"":14,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8502000000000001,0.5,14.0,14.0,4824.968,5517.349999999999,525.979,665.05,754.1699999999998,233.764,32.0,1978.819
P0,be6137e7432e5bfe,"{""policy"":""P0"",""fixed_p"":14,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.9092,0.7,14.0,14.0,6404.09,7275.05,668.454,829.1499999999999,923.0699999999999,315.613,41.049999999999955,2352.33
P0,10ecae6e42b62b02,"{""policy"":""P0"",""fixed_p"":14,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9667,0.8,14.0,14.0,10295.692,11745.949999999999,1024.473,1216.05,1360.02,529.929,60.0,3282.091
P0,021d26e222c8adf7,"{""policy"":""P0"",""fixed_p"":14,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.99,0.9,14.0,14.0,17485.096,20026.05,1712.443,2030.0,2172.1,965.756,89.0,5056.678
P0,2af95bfe6370ac06,"{""policy"":""P0"",""fixed_p"":14,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9963,1.0,14.0,14.0,30197.692,34740.65,2921.59,3450.1499999999996,3641.06,1853.574,146.0,8345.365
P0,cccbbf92458e1aa8,"{""policy"":""P0"",""fixed_p"":14,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9981,1.0,14.0,14.0,51267.207,58486.99999999999,4904.913,5778.349999999999,6095.11,3641.506,270.0,14255.076
P0,854b07d1cd243888,"{""policy"":""P0"",""fixed_p"":14,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9985,1.0,14.0,14.0,84067.904,95324.3,8060.913,9441.5,9981.5,7223.63,524.0,24650.238
P0,ebd1496f174824b0,"{""policy"":""P0"",""fixed_p"":15,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8502000000000001,0.5,15.0,15.0,5168.107,5869.299999999999,530.534,666.05,771.06,254.582,32.0,2117.098
P0,0231ffa2202c4f99,"{""policy"":""P0"",""fixed_p"":15,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.9092,0.7,15.0,15.0,6841.015,7710.699999999999,671.919,832.0999999999999,923.0699999999999,342.315,42.0,2514.219
P0,6678402b2146df97,"{""policy"":""P0"",""fixed_p"":15,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9667,0.8,15.0,15.0,10971.334,12414.35,1027.905,1216.05,1360.02,572.123,60.0,3502.38
P0,1ce9ee69050d717f,"{""policy"":""P0"",""fixed_p"":15,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.99,0.9,15.0,15.0,18615.026,21131.1,1715.702,2030.0,2172.1,1038.801,90.0,5391.939
P0,c038b406ab76948b,"{""policy"":""P0"",""fixed_p"":15,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9963,1.0,15.0,15.0,32157.457,36662.7,2924.509,3450.1499999999996,3641.06,1989.599,146.0,8903.293
P0,ee24b6093ec97a47,"{""policy"":""P0"",""fixed_p"":15,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9981,1.0,15.0,15.0,54609.061,62032.299999999996,4908.927,5778.349999999999,6095.11,3905.082,270.0,15200.484
P0,fdf95a1f050aed25,"{""policy"":""P0"",""fixed_p"":15,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9985,1.0,15.0,15.0,89552.4,100864.2,8063.089,9441.5,9981.5,7742.942,524.0,26312.999
