dataset,logical_shards,policy,selected_concurrency,repetitions,recall_at_10,qps_mean,qps_cv,mean_latency_us,p50_latency_us,p95_latency_us,p99_latency_us,mean_shards_per_query,aggregate_distance_computations_per_query,p95_max_shard_distance_computations,controller_combined_cpu_utilization_pct,mean_worker_cpu_utilization_pct,cluster_network_bytes_per_query,response_bytes_per_query,official_measurement_query_count,protocol_query_count_exception,controller_cpu_includes_colocated_local_shard
sift1m,4,P0,64,5,0.9311999999999999,1111.1114817392815,0.09349612096669924,15722.248094400002,7318.3648,56814.70949999998,93252.06046000004,1.0,1587.7634444444445,2185.0,5.159285146979686,1.9211223714014491,7128.144355555555,1332.2473333333332,9000,"official dataset has 10000 queries; 1000 tuning queries excluded, so all 9000 remaining official queries are measured",True
sift1m,4,P1,64,5,0.9486444444444444,1292.964685815315,0.09791232470992906,21684.314953644443,12134.0907,70563.26825999992,106807.90703400006,1.5358888888888889,1381.1913333333334,1269.0499999999993,6.304330632531604,2.5160263534389964,7305.0416,1332.1541333333332,9000,"official dataset has 10000 queries; 1000 tuning queries excluded, so all 9000 remaining official queries are measured",True
sift1m,4,P2,64,5,0.9392555555555555,1194.0732611180097,0.12152208319163824,19101.820068933335,9507.4303,65467.23642999997,106143.83523800006,1.0,2199.4505555555556,3236.0,5.33387919893895,2.3832908688212737,7126.624488888889,1333.5538666666666,9000,"official dataset has 10000 queries; 1000 tuning queries excluded, so all 9000 remaining official queries are measured",True
sift1m,4,P3,64,5,0.9912777777777778,1364.7253460095021,0.11230807055024913,20386.85256188889,12579.114,65644.70832999996,108833.21736800003,1.5358888888888889,2534.556777777778,3236.0,6.493349466121794,3.365167508436021,7306.102422222223,1334.1734222222221,9000,"official dataset has 10000 queries; 1000 tuning queries excluded, so all 9000 remaining official queries are measured",True
