policy,config_id,config,query_count,recall_at_10,p5_per_query_recall,mean_shards_per_query,p95_shards_per_query,aggregate_distance_computations_per_query,p95_aggregate_distance_computations,max_shard_distance_computations_mean,p95_max_shard_distance_computations,p99_max_shard_distance_computations,aggregate_nodes_visited_per_query,p95_max_shard_nodes_visited,worker_cpu_time_us_per_query
P0,da67bf187de3789d,"{""policy"":""P0"",""fixed_p"":2,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.7132000000000001,0.1,2.0,2.0,4504.375,6085.4,2560.899,3527.1,3875.05,131.551,77.0,1480.385
P0,af38d3533799fe47,"{""policy"":""P0"",""fixed_p"":2,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.7495,0.2,2.0,2.0,8022.428,10929.15,4579.327,6264.699999999999,6511.07,258.049,137.0,2537.848
P0,dcb39bd612eae981,"{""policy"":""P0"",""fixed_p"":2,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.7717,0.2,2.0,2.0,14136.115,19267.899999999998,8087.455,11061.1,11449.09,513.153,262.0,4458.462
P0,0829f8f57ab849e7,"{""policy"":""P0"",""fixed_p"":2,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.7858999999999999,0.29500000000000026,2.0,2.0,24119.494,32852.95,13785.694,18523.05,19281.01,1024.885,517.05,7808.835
P0,0d78a84c38598d90,"{""policy"":""P0"",""fixed_p"":3,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.5732,0.0,3.0,3.0,1605.373,2173.3499999999995,675.01,1003.0999999999999,1181.2599999999998,38.798,22.0,681.802
P0,9ded195fc9ecf68a,"{""policy"":""P0"",""fixed_p"":3,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.6347999999999999,0.1,3.0,3.0,2284.528,3045.1499999999996,946.913,1398.4999999999995,1595.09,57.425,30.0,878.306
P0,c6de7039a08707d0,"{""policy"":""P0"",""fixed_p"":3,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.7058,0.1,3.0,3.0,3924.281,5222.1,1613.429,2273.2,2592.1,104.87,48.0,1346.369
P0,68ad1afbe4eba899,"{""policy"":""P0"",""fixed_p"":3,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.7637,0.2,3.0,3.0,6910.071,9066.2,2836.038,3718.1499999999996,4030.1099999999997,198.934,81.0,2230.346
P0,85591d2ad956ddf2,"{""policy"":""P0"",""fixed_p"":3,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.8044,0.3,3.0,3.0,12304.417,16186.05,5051.179,6393.1,6649.33,388.36,142.0,3839.4
P0,0f1cf690f7612a1e,"{""policy"":""P0"",""fixed_p"":3,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.8294,0.3,3.0,3.0,21678.387,28499.4,8918.468,11259.05,11574.21,770.554,265.0,6746.133
P0,4ce505dd83497fff,"{""policy"":""P0"",""fixed_p"":3,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.8446,0.3,3.0,3.0,36927.782,48643.59999999999,15171.837,18990.899999999998,19511.16,1537.983,520.0,11835.304
P0,99f64554f021592d,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.59,0.1,4.0,4.0,2158.908,2828.099999999999,724.239,1044.1499999999999,1253.3799999999997,52.849,24.049999999999955,902.317
P0,a3004f723fadd8fe,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.6531,0.1,4.0,4.0,3091.983,4061.2999999999997,1020.735,1465.1999999999998,1636.1499999999999,78.228,32.0,1169.696
P0,e95ef758d4a66d7b,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.7269,0.2,4.0,4.0,5319.763,6953.5,1734.077,2386.05,2642.08,142.032,51.0,1806.514
P0,a6b99609271165a3,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.7867999999999999,0.2,4.0,4.0,9342.207,12092.649999999998,3021.39,3855.1499999999996,4183.03,267.395,85.0,2981.338
P0,1bec8afe1fc0b054,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.8295,0.3,4.0,4.0,16608.369,21470.649999999998,5358.343,6465.45,6732.139999999999,519.339,144.04999999999995,5128.852
P0,3dab823a01b35c5e,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.8552000000000001,0.4,4.0,4.0,29259.996,37751.45,9457.805,11334.0,11617.06,1028.513,266.0,9028.038
P0,aa29843b3dee6e57,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.8717999999999999,0.4,4.0,4.0,49760.289,64241.6,16063.489,19120.35,19527.0,2051.527,521.0,15867.08
P0,446b5207cf485460,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.6042000000000001,0.1,5.0,5.0,2727.059,3475.2,765.236,1076.05,1261.2999999999997,67.569,26.0,1127.171
P0,aa5dd54171a0f563,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.6691,0.1,5.0,5.0,3915.933,5058.699999999999,1079.684,1508.05,1718.03,99.656,34.0,1468.3
P0,5a847d318c4942b5,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.7457999999999999,0.2,5.0,5.0,6749.06,8620.599999999999,1840.193,2425.4999999999995,2693.06,180.187,54.0,2272.96
P0,c02cd3dc90254d62,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.8072,0.3,5.0,5.0,11807.303,14908.15,3171.486,3891.1,4187.13,336.441,86.04999999999995,3745.594
P0,9d34fdc1db05e160,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.8511,0.4,5.0,5.0,20977.818,26397.4,5607.796,6490.05,6753.42,650.974,146.0,6447.119
P0,ca5880e647a3755f,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.8776,0.5,5.0,5.0,36948.517,46572.0,9898.503,11388.2,11636.19,1287.088,268.0,11369.784
P0,14f5eafcb0332fbb,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.8954,0.5,5.0,5.0,62729.712,78945.7,16792.567,19238.0,19603.21,2565.618,522.0,19888.277
P0,303f9db1f9e1a73c,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.6115,0.1,6.0,6.0,3322.807,4173.0,803.116,1116.2999999999997,1293.03,83.099,27.0,1356.01
P0,0e66dd3f4c459f82,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.6771,0.1,6.0,6.0,4770.321,5987.1,1130.927,1531.6499999999994,1721.2699999999998,121.802,35.0,1770.376
P0,3110d7fbe3ba6815,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.7551,0.2,6.0,6.0,8213.51,10244.3,1921.828,2457.05,2729.24,218.744,56.0,2746.279
P0,eaeedd9ee1f651c9,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.8179,0.3,6.0,6.0,14342.387,17840.1,3286.142,3964.45,4229.02,406.188,88.0,4524.633
P0,54237e59b90e36fa,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.8627,0.4,6.0,6.0,25449.806,31590.749999999996,5784.35,6533.15,6810.2,783.297,148.0,7777.067
P0,eb3013cb87df8000,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.8903,0.5,6.0,6.0,44758.947,55651.84999999999,10203.043,11408.1,11647.08,1546.231,270.0,13696.988
P0,1ae4a04a9ad7a731,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9083,0.6,6.0,6.0,75758.469,94122.4,17302.776,19283.05,19635.14,3080.153,522.05,23926.841
P0,61fd2dd5bfa48992,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.617,0.1,7.0,7.0,3924.808,4813.1,838.054,1150.05,1325.1,99.288,28.0,1586.02
P0,919904318440da24,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.6839,0.1,7.0,7.0,5631.635,6921.15,1177.056,1575.05,1766.06,144.847,37.0,2077.656
P0,a1925b27f1e763c0,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.7633,0.2,7.0,7.0,9671.264,11931.199999999999,1981.756,2533.5499999999993,2793.2299999999996,258.291,57.0,3218.055
P0,a919b07094568633,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.8275,0.3,7.0,7.0,16834.425,20700.85,3360.464,3996.1,4231.2,476.893,90.0,5292.005
P0,eef4b8b07ee446b9,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.8734,0.4,7.0,7.0,29809.379,36567.7,5895.936,6561.1,6810.469999999999,916.466,152.0,9083.911
P0,ea057df962b946f1,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9017000000000001,0.6,7.0,7.0,52312.713,64337.45,10391.437,11446.1,11655.14,1805.841,270.04999999999995,15980.593
P0,68b4de3f083f9d42,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9196,0.6,7.0,7.0,88272.478,108167.4,17619.089,19348.15,19649.3,3595.163,523.0,27843.082
P0,333a3bad5e95057e,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.6207999999999999,0.1,8.0,8.0,4533.072,5486.25,862.615,1166.1,1335.05,115.991,29.0,1822.258
P0,e824df74b20487ae,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.6886,0.1,8.0,8.0,6505.423,7860.2,1213.362,1581.1,1772.1299999999999,168.521,38.0,2389.303
P0,330b988fe5577adf,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.7687999999999999,0.29500000000000026,8.0,8.0,11154.273,13589.449999999999,2028.128,2555.0,2793.2299999999996,298.655,58.0,3695.924
P0,1f7f2632ffdd2c93,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.8338,0.4,8.0,8.0,19371.504,23728.15,3413.653,4042.7999999999993,4281.01,548.531,92.0,6073.633
P0,56f8cda4dc331e86,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.8804,0.5,8.0,8.0,34197.071,41568.15,5965.875,6574.25,6857.139999999999,1050.007,153.04999999999995,10402.486
P0,b1e3a0699fdb2bf4,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9093,0.6,8.0,8.0,59865.661,72708.65,10499.402,11476.05,11669.09,2065.937,271.0,18261.561
P0,af9440235c54d08c,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9277000000000001,0.6,8.0,8.0,100648.252,122541.15,17798.695,19374.05,19679.04,4110.563,524.0,31751.833
P0,80e79d74502f8b50,"{""policy"":""P0"",""fixed_p"":9,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.6223,0.1,9.0,9.0,5157.336,6214.15,883.768,1176.1499999999999,1335.05,133.02,29.0,2065.932
P0,88d648e4a08653a8,"{""policy"":""P0"",""fixed_p"":9,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.6908,0.19500000000000028,9.0,9.0,7409.712,8860.15,1244.34,1603.05,1785.11,192.69,39.0,2712.198
P0,180ad89fc7642bfb,"{""policy"":""P0"",""fixed_p"":9,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.7719,0.3,9.0,9.0,12676.877,15312.599999999999,2064.32,2581.1499999999996,2816.2699999999995,339.538,59.049999999999955,4195.487
P0,6457f4a233d21feb,"{""policy"":""P0"",""fixed_p"":9,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.8372999999999999,0.4,9.0,9.0,21959.838,26493.199999999997,3451.685,4075.3999999999996,4301.07,620.402,94.0,6875.922
P0,ac7f79366b56dc97,"{""policy"":""P0"",""fixed_p"":9,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.8844,0.5,9.0,9.0,38706.451,46585.75,6018.994,6595.05,6885.13,1184.296,156.0,11767.147
P0,87d0d3ac10d40ff4,"{""policy"":""P0"",""fixed_p"":9,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.914,0.6,9.0,9.0,67615.421,81638.84999999999,10577.843,11481.05,11678.07,2326.654,273.0,20605.72
P0,6f674149f8d2e666,"{""policy"":""P0"",""fixed_p"":9,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9325,0.6950000000000003,9.0,9.0,113351.803,137851.0,17934.648,19396.45,19679.04,4626.509,525.0,35736.082
P0,9eabfe8e5eb924cd,"{""policy"":""P0"",""fixed_p"":10,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.6251,0.1,10.0,10.0,5808.712,6941.4,912.084,1201.2999999999997,1360.1,150.963,30.0,2321.093
P0,12e0c4b2b17dd1de,"{""policy"":""P0"",""fixed_p"":10,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.6942999999999999,0.2,10.0,10.0,8332.315,9831.15,1273.722,1616.05,1796.01,217.634,39.0,3042.732
P0,78558481262c5854,"{""policy"":""P0"",""fixed_p"":10,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.7758999999999999,0.3,10.0,10.0,14211.734,16902.85,2098.265,2607.3499999999995,2843.17,381.033,60.0,4701.063
P0,9ed71bdf84182575,"{""policy"":""P0"",""fixed_p"":10,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.8416,0.4,10.0,10.0,24568.172,29246.1,3490.699,4095.1,4312.0599999999995,693.195,95.0,7698.512
P0,1ef59d2505dd9bea,"{""policy"":""P0"",""fixed_p"":10,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.8892,0.5,10.0,10.0,43214.375,51295.75,6057.703,6622.4,6940.07,1319.042,157.0,13141.67
P0,296ca6c67b1beb13,"{""policy"":""P0"",""fixed_p"":10,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9195,0.6,10.0,10.0,75363.604,90102.8,10639.476,11484.65,11678.07,2587.935,273.0,22970.629
P0,2797e2008bf41be6,"{""policy"":""P0"",""fixed_p"":10,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9382999999999999,0.7,10.0,10.0,126070.611,151143.35,18038.587,19409.35,19683.0,5142.963,525.0,39742.212
P0,ca28223809b65282,"{""policy"":""P0"",""fixed_p"":11,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.6272000000000001,0.1,11.0,11.0,6479.561,7696.05,939.569,1239.1999999999998,1376.06,169.532,30.049999999999955,2582.746
P0,61637d509488e482,"{""policy"":""P0"",""fixed_p"":11,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.6965,0.2,11.0,11.0,9272.324,10810.2,1302.099,1641.1499999999999,1815.01,243.088,40.0,3384.918
P0,ba7a3cf44686d266,"{""policy"":""P0"",""fixed_p"":11,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.779,0.3,11.0,11.0,15785.045,18554.05,2134.699,2639.0,2870.1499999999996,423.433,61.0,5222.795
P0,9d33add99cc3c996,"{""policy"":""P0"",""fixed_p"":11,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.8451000000000001,0.4,11.0,11.0,27223.709,32031.1,3537.373,4142.15,4327.24,766.908,96.0,8537.662
P0,377c9ca88ec15024,"{""policy"":""P0"",""fixed_p"":11,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.893,0.5,11.0,11.0,47789.041,56119.35,6105.146,6664.05,6964.08,1454.38,158.0,14531.474
P0,8144326548b4f864,"{""policy"":""P0"",""fixed_p"":11,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9236,0.6,11.0,11.0,83256.691,98121.4,10719.613,11514.1,11686.32,2849.583,275.0,25386.319
P0,579d6546fbc63b68,"{""policy"":""P0"",""fixed_p"":11,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9427000000000001,0.7,11.0,11.0,139100.027,165385.75,18166.828,19438.1,19683.0,5659.766,525.0,43930.436
P0,abeb604acbab1b1f,"{""policy"":""P0"",""fixed_p"":12,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.6294,0.1,12.0,12.0,7152.342,8413.35,959.18,1257.1999999999998,1382.1499999999999,188.264,31.0,2845.338
P0,b8fabd867f7565a3,"{""policy"":""P0"",""fixed_p"":12,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.699,0.2,12.0,12.0,10214.036,11865.4,1324.465,1688.1,1818.0,268.737,40.0,3728.547
P0,33978ff44d20c00e,"{""policy"":""P0"",""fixed_p"":12,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.7821,0.3,12.0,12.0,17354.157,20172.05,2163.214,2650.2,2890.18,465.796,62.0,5737.475
P0,a40aada07a76321f,"{""policy"":""P0"",""fixed_p"":12,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.8483999999999999,0.4,12.0,12.0,29863.806,34672.4,3564.191,4150.15,4358.12,840.376,98.0,9357.196
P0,27dca1a2daeec164,"{""policy"":""P0"",""fixed_p"":12,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.8967,0.5,12.0,12.0,52350.235,61285.3,6141.287,6682.25,6964.08,1589.971,159.04999999999995,15925.052
P0,795b1a65b3c74c5f,"{""policy"":""P0"",""fixed_p"":12,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9276,0.6,12.0,12.0,91080.06,107236.7,10780.702,11518.05,11686.32,3111.487,275.0,27771.085
P0,b91e1e3c9d7f36fe,"{""policy"":""P0"",""fixed_p"":12,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9468,0.7,12.0,12.0,151878.841,178879.3,18268.046,19457.0,19683.03,6176.77,525.0,48002.384
P0,678a81e9b235ec52,"{""policy"":""P0"",""fixed_p"":13,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.6304,0.1,13.0,13.0,7822.144,9105.05,974.579,1271.05,1384.1299999999999,207.59,31.0,3108.984
P0,4e63d55d31d80b65,"{""policy"":""P0"",""fixed_p"":13,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.7004,0.2,13.0,13.0,11149.183,12895.2,1345.359,1707.1,1820.3799999999997,294.96,40.0,4067.762
P0,446fd2108a8abb4b,"{""policy"":""P0"",""fixed_p"":13,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.7837999999999999,0.3,13.0,13.0,18890.472,21767.4,2189.432,2666.2999999999997,2912.02,508.413,62.0,6252.023
P0,202b5339353057bc,"{""policy"":""P0"",""fixed_p"":13,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.8508,0.4,13.0,13.0,32456.079,37511.7,3595.682,4154.299999999999,4433.05,914.15,98.0,10177.15
P0,16a13219ba1b7bef,"{""policy"":""P0"",""fixed_p"":13,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.8993,0.6,13.0,13.0,56807.998,65910.6,6174.531,6695.05,6972.02,1725.743,160.0,17303.997
P0,d0dfc66d822300a3,"{""policy"":""P0"",""fixed_p"":13,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9309,0.7,13.0,13.0,98684.595,114819.45,10826.923,11532.1,11686.32,3373.718,276.0,30114.678
P0,b713df29fea4f384,"{""policy"":""P0"",""fixed_p"":13,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9501000000000001,0.7,13.0,13.0,164224.619,191319.85,18346.26,19465.4,19683.03,6694.286,526.0,51986.65
P0,56efd4cfe538fd17,"{""policy"":""P0"",""fixed_p"":14,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.6315,0.1,14.0,14.0,8500.495,9881.2,989.156,1273.2999999999997,1390.07,226.975,31.0,3371.391
P0,be6137e7432e5bfe,"{""policy"":""P0"",""fixed_p"":14,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.7016,0.2,14.0,14.0,12098.589,13859.699999999999,1364.864,1718.05,1858.03,321.296,41.0,4410.422
P0,10ecae6e42b62b02,"{""policy"":""P0"",""fixed_p"":14,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.7854,0.3,14.0,14.0,20448.296,23381.5,2214.249,2699.0,2924.13,551.166,62.0,6765.505
P0,021d26e222c8adf7,"{""policy"":""P0"",""fixed_p"":14,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.8525,0.4,14.0,14.0,35086.013,40091.1,3625.37,4169.05,4438.1,988.209,98.0,10998.843
P0,2af95bfe6370ac06,"{""policy"":""P0"",""fixed_p"":14,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9015,0.6,14.0,14.0,61314.567,70487.35,6199.304,6705.1,6991.139999999999,1861.499,160.04999999999995,18680.865
P0,cccbbf92458e1aa8,"{""policy"":""P0"",""fixed_p"":14,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.933,0.7,14.0,14.0,106367.016,122910.95,10857.822,11532.1,11686.32,3636.019,276.0,32468.786
P0,854b07d1cd243888,"{""policy"":""P0"",""fixed_p"":14,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9522999999999999,0.7,14.0,14.0,176640.567,204902.25,18391.663,19465.4,19683.03,7211.953,526.0,55960.623
P0,ebd1496f174824b0,"{""policy"":""P0"",""fixed_p"":15,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.6326,0.1,15.0,15.0,9183.169,10562.25,1002.939,1284.05,1397.03,246.592,31.0,3637.458
P0,0231ffa2202c4f99,"{""policy"":""P0"",""fixed_p"":15,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.703,0.2,15.0,15.0,13045.819,14853.25,1380.119,1723.1,1858.03,347.699,41.0,4757.08
P0,6678402b2146df97,"{""policy"":""P0"",""fixed_p"":15,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.7871,0.3,15.0,15.0,22015.133,24950.6,2240.313,2707.2999999999997,2924.13,594.245,63.0,7289.863
P0,1ce9ee69050d717f,"{""policy"":""P0"",""fixed_p"":15,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.8542000000000001,0.4,15.0,15.0,37711.167,42715.6,3650.878,4188.1,4453.1,1062.221,99.0,11844.787
P0,c038b406ab76948b,"{""policy"":""P0"",""fixed_p"":15,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9034,0.6,15.0,15.0,65815.414,74910.0,6227.344,6717.25,6991.139999999999,1997.5,161.0,20079.646
P0,ee24b6093ec97a47,"{""policy"":""P0"",""fixed_p"":15,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9349,0.7,15.0,15.0,114000.964,130519.7,10893.98,11545.0,11724.03,3898.544,276.0,34830.316
