policy,config_id,config,query_count,recall_at_10,p5_per_query_recall,mean_shards_per_query,p95_shards_per_query,aggregate_distance_computations_per_query,p95_aggregate_distance_computations,max_shard_distance_computations_mean,p95_max_shard_distance_computations,p99_max_shard_distance_computations,aggregate_nodes_visited_per_query,p95_max_shard_nodes_visited,worker_cpu_time_us_per_query
P0,3dab823a01b35c5e,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",9000,0.9116444444444444,0.6,4.0,4.0,32889.327666666664,44680.0,10417.529777777778,12867.0,13402.01,1033.1915555555556,277.0,10299.864777777777
P1,506ed44810159d6b,"{""policy"":""P1"",""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",9000,0.931188888888889,0.6950000000000045,4.5215555555555556,7.0,37975.05811111111,66769.45,10298.672888888888,13032.0,13468.01,1163.4895555555556,272.0,11689.363
P2,cca52b034039d6f5,"{""policy"":""P2"",""fixed_p"":6,""alpha"":8,""beta"":16,""ef_min"":8,""ef_max"":512}",9000,0.9013444444444445,0.5,6.0,6.0,17943.308333333334,24613.0,8607.166888888889,13611.0,15172.03,539.1002222222222,400.0,5951.989777777778
P3,ccc466d26ad2afba,"{""policy"":""P3"",""alpha"":8,""beta"":16,""ef_min"":8,""ef_max"":512}",9000,0.900411111111111,0.5,4.5215555555555556,7.0,16515.857333333333,24732.149999999998,8607.160555555556,13611.0,15172.03,495.50944444444445,400.0,5341.003
P4,offline_oracle,"{""high_ef_search"":512,""ef_grid"":null}",9000,0.9414333333333333,0.8,2.67,8.0,41077.686888888886,133974.54999999996,16342.680222222221,23337.0,24025.06,1370.4927777777777,522.0,0.0
P5,offline_oracle,"{""high_ef_search"":null,""ef_grid"":[8,16,32,64,128,256,512]}",9000,0.8959111111111111,0.7,4.0,4.0,8799.813777777777,32457.749999999975,5266.763444444445,21686.149999999998,23174.010000000002,228.84622222222222,513.0,0.0
P6,offline_oracle,"{""high_ef_search"":null,""ef_grid"":[8,16,32,64,128,256,512]}",9000,0.9096222222222222,0.8,2.6084444444444443,6.0,8039.753222222223,34405.69999999996,4969.409333333333,21586.149999999998,23192.08,207.79966666666667,513.0,0.0
