dataset,logical_shards,policy,selected_concurrency,repetitions,recall_at_10,qps_mean,qps_cv,mean_latency_us,p50_latency_us,p95_latency_us,p99_latency_us,mean_shards_per_query,aggregate_distance_computations_per_query,p95_max_shard_distance_computations,controller_combined_cpu_utilization_pct,mean_worker_cpu_utilization_pct,client_aggregator_cpu_utilization_pct,cluster_network_bytes_per_query,response_bytes_per_query,official_measurement_query_count,protocol_query_count_exception,controller_cpu_includes_colocated_local_shard,saturation_boundary_reached,stable_repetition_cv_gate,physical_run_valid
sift1m,4,P0,128,3,0.9311999999999999,1343.6592859021991,0.04937918240345551,49473.74547144445,33258.9665,148723.07649999997,216161.88853000026,1.0,1587.7634444444445,2185.0,9.472298186791832,3.7761421445730448,15.519351422862174,7134.503296296297,1332.2462592592592,9000,"official dataset has 10000 queries; 1000 tuning queries excluded, so all 9000 remaining official queries are measured",True,True,True,True
sift1m,4,P1,64,5,0.9486444444444444,1401.1413470103626,0.19264197498876934,24219.54939762222,15893.6793,72775.64025999996,110795.66482800005,1.5358888888888889,1381.1913333333334,1269.0499999999993,11.183592676399423,4.435462160006126,14.743309591519846,7288.997044444445,1332.1393333333333,9000,"official dataset has 10000 queries; 1000 tuning queries excluded, so all 9000 remaining official queries are measured",True,True,False,False
sift1m,4,P2,64,5,0.9392555555555555,1263.508934244221,0.08680629240475833,23230.152014844447,15823.017100000001,69509.74165999996,109235.77923600003,1.0,2199.4505555555556,3236.0,9.319308805418823,4.120963023513459,14.78316802802243,7109.8138222222215,1333.5006222222223,9000,"official dataset has 10000 queries; 1000 tuning queries excluded, so all 9000 remaining official queries are measured",True,True,False,False
sift1m,4,P3,64,5,0.9912777777777778,1596.2799061056608,0.12240687857703993,21401.01036862222,12798.425200000001,63709.67335999997,108740.10329600013,1.5358888888888889,2534.556777777778,3236.0,11.880336688736039,6.386122939175985,14.652985329485029,7270.137555555555,1334.0604888888888,9000,"official dataset has 10000 queries; 1000 tuning queries excluded, so all 9000 remaining official queries are measured",True,True,False,False
