policy,config_id,config,query_count,recall_at_10,p5_per_query_recall,mean_shards_per_query,p95_shards_per_query,aggregate_distance_computations_per_query,p95_aggregate_distance_computations,max_shard_distance_computations_mean,p95_max_shard_distance_computations,p99_max_shard_distance_computations,aggregate_nodes_visited_per_query,p95_max_shard_nodes_visited,worker_cpu_time_us_per_query
P0,0f1cf690f7612a1e,"{""policy"":""P0"",""fixed_p"":3,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",9000,0.9099777777777778,0.6,3.0,3.0,24512.03888888889,31851.0,10333.663666666667,12909.0,13599.02,775.9354444444444,279.0,7931.078333333333
P1,506ed44810159d6b,"{""policy"":""P1"",""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",9000,0.9159777777777777,0.6,2.9133333333333336,4.0,23739.638222222224,37061.34999999999,10032.32288888889,12884.05,13537.050000000001,750.0302222222223,272.0,7614.439666666667
P2,65d6de3c2d363076,"{""policy"":""P2"",""fixed_p"":4,""alpha"":8,""beta"":4,""ef_min"":8,""ef_max"":512}",9000,0.9022555555555556,0.5,4.0,4.0,14676.443111111112,20543.0,9583.118333333334,15165.64999999999,16661.250000000007,444.5868888888889,388.0,4928.592111111111
P3,0b91ed752bb6a7d1,"{""policy"":""P3"",""alpha"":8,""beta"":8,""ef_min"":8,""ef_max"":512}",9000,0.9011333333333333,0.5,2.9133333333333336,4.0,14276.54388888889,20652.0,9702.064777777778,15318.149999999998,16882.160000000003,431.00866666666667,392.0,4664.682666666667
P4,offline_oracle,"{""high_ef_search"":512,""ef_grid"":null}",9000,0.9349444444444445,0.7,1.962888888888889,4.0,29911.107666666667,70639.2,16717.563555555556,23803.05,24712.04,1007.5885555555556,523.0,0.0
P5,offline_oracle,"{""high_ef_search"":null,""ef_grid"":[8,16,32,64,128,256,512]}",9000,0.9000555555555556,0.7,3.0,3.0,8513.22311111111,32401.699999999975,5882.572444444444,22959.249999999996,24351.02,214.04433333333333,513.0,0.0
P6,offline_oracle,"{""high_ef_search"":null,""ef_grid"":[8,16,32,64,128,256,512]}",9000,0.902411111111111,0.7,1.8797777777777778,4.0,7790.089222222222,32802.59999999996,5699.133,22922.1,24333.0,195.28333333333333,513.0,0.0
