policy,config_id,config,query_count,recall_at_10,p5_per_query_recall,mean_shards_per_query,p95_shards_per_query,aggregate_distance_computations_per_query,p95_aggregate_distance_computations,max_shard_distance_computations_mean,p95_max_shard_distance_computations,p99_max_shard_distance_computations,aggregate_nodes_visited_per_query,p95_max_shard_nodes_visited,worker_cpu_time_us_per_query
P0,dcb39bd612eae981,"{""policy"":""P0"",""fixed_p"":2,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9404,0.7,2.0,2.0,8805.482,11459.8,4743.124,6112.05,6404.12,512.764,263.0,2427.956
P0,0829f8f57ab849e7,"{""policy"":""P0"",""fixed_p"":2,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9407000000000001,0.7,2.0,2.0,14655.316,19159.4,7962.371,10405.0,11114.15,1024.764,519.0,4199.909
P0,0d78a84c38598d90,"{""policy"":""P0"",""fixed_p"":3,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8072,0.4,3.0,3.0,1154.813,1473.1499999999999,463.283,632.05,722.03,38.753,24.0,504.801
P0,9ded195fc9ecf68a,"{""policy"":""P0"",""fixed_p"":3,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.8769,0.6,3.0,3.0,1561.557,1979.4499999999996,606.968,801.1999999999998,927.1999999999998,55.644,29.0,597.722
P0,c6de7039a08707d0,"{""policy"":""P0"",""fixed_p"":3,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9422,0.7,3.0,3.0,2578.999,3213.25,974.062,1249.1499999999999,1379.05,101.497,45.0,832.478
P0,68ad1afbe4eba899,"{""policy"":""P0"",""fixed_p"":3,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9736,0.8,3.0,3.0,4450.199,5571.1,1662.412,2090.25,2223.0299999999997,195.505,75.0,1283.459
P0,85591d2ad956ddf2,"{""policy"":""P0"",""fixed_p"":3,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9815,0.9,3.0,3.0,7727.189,9667.05,2878.228,3587.1,3753.0299999999997,386.596,137.0,2106.758
P0,0f1cf690f7612a1e,"{""policy"":""P0"",""fixed_p"":3,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.984,0.9,3.0,3.0,13206.579,16573.3,4941.294,6117.45,6416.01,770.27,265.0,3594.53
P0,4ce505dd83497fff,"{""policy"":""P0"",""fixed_p"":3,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9843,0.9,3.0,3.0,21957.82,27491.1,8318.035,10431.65,11114.15,1538.198,520.0,6225.771
P0,99f64554f021592d,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.818,0.5,4.0,4.0,1539.256,1934.1,486.915,662.0,740.01,54.442,26.0,645.882
P0,a3004f723fadd8fe,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.8877999999999999,0.6,4.0,4.0,2076.271,2555.0,637.118,838.05,955.0699999999999,77.034,33.0,767.174
P0,e95ef758d4a66d7b,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9532999999999999,0.8,4.0,4.0,3422.688,4174.1,1014.742,1273.0,1409.0,138.209,48.0,1077.04
P0,a6b99609271165a3,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9845,0.9,4.0,4.0,5901.068,7243.299999999999,1728.234,2119.2,2259.1499999999996,263.512,78.0,1666.459
P0,1bec8afe1fc0b054,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9924,0.9,4.0,4.0,10261.859,12631.499999999998,2987.017,3616.1,3767.01,517.935,139.0,2754.44
P0,3dab823a01b35c5e,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9947999999999999,1.0,4.0,4.0,17586.157,21545.75,5111.32,6126.5,6416.01,1029.355,266.0,4731.797
P0,aa29843b3dee6e57,"{""policy"":""P0"",""fixed_p"":4,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9951,1.0,4.0,4.0,29275.464,35650.0,8582.026,10444.15,11114.15,2053.184,522.0,8210.788
P0,446b5207cf485460,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8209,0.5,5.0,5.0,1922.896,2391.1,506.944,683.05,754.04,72.495,29.0,788.379
P0,aa5dd54171a0f563,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.8907999999999999,0.6,5.0,5.0,2587.171,3158.0,660.115,858.05,978.06,101.129,36.0,935.898
P0,5a847d318c4942b5,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9561000000000001,0.8,5.0,5.0,4232.322,5095.05,1039.789,1291.0,1417.07,177.627,53.0,1313.521
P0,c02cd3dc90254d62,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9873,0.9,5.0,5.0,7266.955,8869.1,1762.916,2128.05,2274.0,333.861,81.0,2038.966
P0,9d34fdc1db05e160,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9952000000000001,1.0,5.0,5.0,12645.741,15491.699999999999,3035.005,3619.2999999999997,3768.04,651.432,141.0,3380.774
P0,ca5880e647a3755f,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9976,1.0,5.0,5.0,21732.526,26387.6,5176.499,6138.1,6416.01,1290.5,267.0,5821.697
P0,14f5eafcb0332fbb,"{""policy"":""P0"",""fixed_p"":5,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9979,1.0,5.0,5.0,36257.076,43846.5,8672.36,10447.449999999999,11114.15,2570.16,523.0,10122.677
P0,303f9db1f9e1a73c,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.822,0.5,6.0,6.0,2321.57,2840.25,525.235,702.05,774.02,92.32,30.0,931.674
P0,0e66dd3f4c459f82,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.8919,0.6,6.0,6.0,3105.732,3754.1,683.936,884.05,1024.02,126.988,38.0,1106.027
P0,3110d7fbe3ba6815,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.957,0.8,6.0,6.0,5036.215,6011.2,1063.991,1313.2499999999998,1433.06,218.999,55.0,1552.848
P0,eaeedd9ee1f651c9,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9882000000000001,0.9,6.0,6.0,8596.793,10283.249999999998,1790.645,2148.1,2283.1099999999997,406.007,84.0,2403.285
P0,54237e59b90e36fa,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9961,1.0,6.0,6.0,14968.786,18092.1,3075.503,3647.1,3802.1,786.439,142.0,3986.588
P0,eb3013cb87df8000,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9986,1.0,6.0,6.0,25813.471,30947.05,5237.828,6195.05,6438.25,1552.993,268.0,6898.938
P0,1ae4a04a9ad7a731,"{""policy"":""P0"",""fixed_p"":6,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.9989,1.0,6.0,6.0,43216.996,51281.34999999999,8760.54,10479.1,11114.15,3088.411,523.0,12036.328
P0,61fd2dd5bfa48992,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8221,0.5,7.0,7.0,2726.028,3365.2999999999997,539.467,712.0,782.01,113.299,31.0,1082.088
P0,919904318440da24,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.892,0.6,7.0,7.0,3623.73,4381.1,697.976,900.0,1026.03,153.991,39.0,1284.117
P0,a1925b27f1e763c0,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9571000000000001,0.8,7.0,7.0,5832.872,6916.799999999999,1077.538,1327.1,1444.1,261.526,57.0,1798.174
P0,a919b07094568633,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9883,0.9,7.0,7.0,9918.799,11739.0,1806.204,2155.1499999999996,2294.01,479.469,86.0,2782.527
P0,eef4b8b07ee446b9,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9962000000000001,1.0,7.0,7.0,17275.679,20380.7,3098.712,3662.1499999999996,3837.1099999999997,922.755,143.0,4615.853
P0,ea057df962b946f1,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9987,1.0,7.0,7.0,29882.544,35167.65,5279.345,6217.1,6438.25,1816.785,269.0,8015.297
P0,68b4de3f083f9d42,"{""policy"":""P0"",""fixed_p"":7,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.999,1.0,7.0,7.0,50209.711,58453.2,8850.647,10480.05,11114.15,3607.884,524.0,14057.246
P0,333a3bad5e95057e,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8221,0.5,8.0,8.0,3109.681,3782.25,550.112,717.05,786.02,134.51,32.0,1229.031
P0,e824df74b20487ae,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.892,0.6,8.0,8.0,4121.035,4939.599999999999,710.279,913.1999999999998,1029.1299999999999,181.51,41.0,1458.094
P0,330b988fe5577adf,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9571000000000001,0.8,8.0,8.0,6591.951,7736.849999999999,1090.079,1335.05,1454.1399999999999,304.491,58.0,2037.35
P0,1f7f2632ffdd2c93,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9883,0.9,8.0,8.0,11178.422,13012.1,1819.819,2170.05,2294.01,553.645,90.0,3150.195
P0,56f8cda4dc331e86,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9962000000000001,1.0,8.0,8.0,19475.075,22725.95,3120.91,3680.1,3848.1099999999997,1059.678,146.0,5228.402
P0,b1e3a0699fdb2bf4,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9987,1.0,8.0,8.0,33760.016,39057.35,5316.143,6225.349999999999,6463.349999999999,2080.912,270.0,9091.748
P0,af9440235c54d08c,"{""policy"":""P0"",""fixed_p"":8,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.999,1.0,8.0,8.0,56892.94,65232.0,8920.482,10480.05,11114.15,4127.632,524.05,15979.838
P0,80e79d74502f8b50,"{""policy"":""P0"",""fixed_p"":9,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8221,0.5,9.0,9.0,3443.423,4079.6499999999996,555.701,722.1499999999999,786.02,156.279,32.049999999999955,1365.487
P0,88d648e4a08653a8,"{""policy"":""P0"",""fixed_p"":9,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.892,0.6,9.0,9.0,4544.079,5339.1,717.399,913.1999999999998,1029.1299999999999,209.642,42.0,1619.211
P0,180ad89fc7642bfb,"{""policy"":""P0"",""fixed_p"":9,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9571000000000001,0.8,9.0,9.0,7230.211,8311.4,1097.637,1335.05,1454.1399999999999,348.619,61.0,2257.618
P0,6457f4a233d21feb,"{""policy"":""P0"",""fixed_p"":9,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9883,0.9,9.0,9.0,12223.104,13985.2,1827.246,2171.3999999999996,2294.01,628.748,95.0,3477.336
P0,ac7f79366b56dc97,"{""policy"":""P0"",""fixed_p"":9,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9962000000000001,1.0,9.0,9.0,21342.838,24550.35,3130.607,3680.1,3848.1099999999997,1197.51,150.0,5780.212
P0,87d0d3ac10d40ff4,"{""policy"":""P0"",""fixed_p"":9,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9987,1.0,9.0,9.0,37203.952,42571.899999999994,5326.862,6225.349999999999,6463.349999999999,2345.574,271.0,10090.588
P0,6f674149f8d2e666,"{""policy"":""P0"",""fixed_p"":9,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.999,1.0,9.0,9.0,63115.848,71549.9,8933.579,10480.05,11114.15,4647.779,525.0,17834.917
P0,9eabfe8e5eb924cd,"{""policy"":""P0"",""fixed_p"":10,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8221,0.5,10.0,10.0,3764.082,4396.349999999999,558.862,722.1499999999999,786.02,176.836,33.0,1492.636
P0,12e0c4b2b17dd1de,"{""policy"":""P0"",""fixed_p"":10,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.892,0.6,10.0,10.0,4949.558,5687.15,720.653,917.05,1029.1299999999999,236.323,42.0,1767.507
P0,78558481262c5854,"{""policy"":""P0"",""fixed_p"":10,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9571000000000001,0.8,10.0,10.0,7848.347,8907.4,1100.718,1335.05,1454.1399999999999,391.125,62.0,2461.541
P0,9ed71bdf84182575,"{""policy"":""P0"",""fixed_p"":10,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9883,0.9,10.0,10.0,13263.07,14983.0,1830.614,2171.3999999999996,2294.01,702.167,95.0,3786.038
P0,1ef59d2505dd9bea,"{""policy"":""P0"",""fixed_p"":10,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9962000000000001,1.0,10.0,10.0,23264.144,26429.4,3136.104,3680.1,3848.1099999999997,1333.954,151.0,6306.165
P0,296ca6c67b1beb13,"{""policy"":""P0"",""fixed_p"":10,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9987,1.0,10.0,10.0,40805.186,46077.34999999999,5332.295,6225.349999999999,6463.349999999999,2609.293,271.0,11064.056
P0,2797e2008bf41be6,"{""policy"":""P0"",""fixed_p"":10,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.999,1.0,10.0,10.0,69623.754,78268.7,8937.527,10480.05,11114.15,5167.102,526.0,19622.402
P0,ca28223809b65282,"{""policy"":""P0"",""fixed_p"":11,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8221,0.5,11.0,11.0,4113.36,4774.1,563.85,728.0,788.01,198.919,34.0,1637.689
P0,61637d509488e482,"{""policy"":""P0"",""fixed_p"":11,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.892,0.6,11.0,11.0,5399.811,6173.299999999999,726.436,918.05,1029.1299999999999,264.565,42.0,1938.809
P0,ba7a3cf44686d266,"{""policy"":""P0"",""fixed_p"":11,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9571000000000001,0.8,11.0,11.0,8547.275,9632.2,1106.857,1335.05,1454.1399999999999,435.031,62.049999999999955,2699.813
P0,9d33add99cc3c996,"{""policy"":""P0"",""fixed_p"":11,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9883,0.9,11.0,11.0,14442.814,16230.1,1836.237,2178.05,2294.01,776.711,96.0,4147.968
P0,377c9ca88ec15024,"{""policy"":""P0"",""fixed_p"":11,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9962000000000001,1.0,11.0,11.0,25363.511,28522.149999999998,3143.489,3680.1,3848.1099999999997,1471.432,151.0,6922.489
P0,8144326548b4f864,"{""policy"":""P0"",""fixed_p"":11,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9987,1.0,11.0,11.0,44585.899,50047.75,5341.206,6225.349999999999,6463.349999999999,2874.096,272.0,12160.159
P0,579d6546fbc63b68,"{""policy"":""P0"",""fixed_p"":11,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.999,1.0,11.0,11.0,76287.125,85238.09999999999,8947.281,10480.05,11114.15,5687.55,526.0,21633.291
P0,abeb604acbab1b1f,"{""policy"":""P0"",""fixed_p"":12,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8221,0.5,12.0,12.0,4488.16,5186.1,570.416,734.05,788.01,221.069,34.0,1786.114
P0,b8fabd867f7565a3,"{""policy"":""P0"",""fixed_p"":12,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.892,0.6,12.0,12.0,5880.483,6653.4,733.581,920.05,1029.1299999999999,292.876,43.0,2112.773
P0,33978ff44d20c00e,"{""policy"":""P0"",""fixed_p"":12,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9571000000000001,0.8,12.0,12.0,9284.821,10347.2,1114.699,1335.05,1454.1399999999999,478.999,63.0,2940.274
P0,a40aada07a76321f,"{""policy"":""P0"",""fixed_p"":12,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9883,0.9,12.0,12.0,15658.971,17400.3,1845.325,2178.05,2294.01,851.523,96.0,4512.832
P0,27dca1a2daeec164,"{""policy"":""P0"",""fixed_p"":12,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9962000000000001,1.0,12.0,12.0,27506.224,30607.499999999996,3155.214,3680.1,3848.1099999999997,1609.07,152.0,7530.188
P0,795b1a65b3c74c5f,"{""policy"":""P0"",""fixed_p"":12,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9987,1.0,12.0,12.0,48399.267,53978.049999999996,5354.764,6225.349999999999,6463.349999999999,3139.201,272.0,13252.621
P0,b91e1e3c9d7f36fe,"{""policy"":""P0"",""fixed_p"":12,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.999,1.0,12.0,12.0,82912.702,92429.15,8961.286,10480.05,11114.15,6208.333,526.0,23606.898
P0,678a81e9b235ec52,"{""policy"":""P0"",""fixed_p"":13,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8221,0.5,13.0,13.0,4850.948,5538.4,578.402,738.0,789.05,243.329,34.0,1922.69
P0,4e63d55d31d80b65,"{""policy"":""P0"",""fixed_p"":13,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.892,0.6,13.0,13.0,6339.943,7090.1,741.33,928.1499999999999,1042.11,321.276,43.0,2271.018
P0,446fd2108a8abb4b,"{""policy"":""P0"",""fixed_p"":13,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9571000000000001,0.8,13.0,13.0,9978.202,10988.2,1122.028,1343.1,1468.05,522.773,63.049999999999955,3156.844
P0,202b5339353057bc,"{""policy"":""P0"",""fixed_p"":13,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9883,0.9,13.0,13.0,16828.021,18531.15,1854.868,2178.05,2294.01,926.403,96.0,4846.279
P0,16a13219ba1b7bef,"{""policy"":""P0"",""fixed_p"":13,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9962000000000001,1.0,13.0,13.0,29620.334,32754.3,3168.076,3680.1,3848.1099999999997,1746.888,152.0,8097.818
P0,d0dfc66d822300a3,"{""policy"":""P0"",""fixed_p"":13,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9987,1.0,13.0,13.0,52253.953,57893.0,5381.965,6225.349999999999,6463.349999999999,3404.217,272.04999999999995,14277.392
P0,b713df29fea4f384,"{""policy"":""P0"",""fixed_p"":13,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.999,1.0,13.0,13.0,89760.341,99404.7,9012.963,10480.05,11114.15,6728.956,526.0,25489.85
P0,56efd4cfe538fd17,"{""policy"":""P0"",""fixed_p"":14,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8221,0.5,14.0,14.0,5222.649,5913.4,584.261,739.05,794.03,265.786,35.0,2070.756
P0,be6137e7432e5bfe,"{""policy"":""P0"",""fixed_p"":14,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.892,0.6,14.0,14.0,6818.884,7612.25,747.324,935.2499999999998,1042.11,350.289,44.0,2447.141
P0,10ecae6e42b62b02,"{""policy"":""P0"",""fixed_p"":14,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9571000000000001,0.8,14.0,14.0,10706.89,11793.05,1128.378,1346.0,1473.01,567.791,65.0,3400.459
P0,021d26e222c8adf7,"{""policy"":""P0"",""fixed_p"":14,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9883,0.9,14.0,14.0,18026.941,19756.35,1862.814,2178.05,2294.01,1002.225,99.0,5215.914
P0,2af95bfe6370ac06,"{""policy"":""P0"",""fixed_p"":14,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9962000000000001,1.0,14.0,14.0,31726.827,34980.1,3179.886,3680.1,3848.1099999999997,1885.345,155.0,8710.88
P0,cccbbf92458e1aa8,"{""policy"":""P0"",""fixed_p"":14,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9987,1.0,14.0,14.0,56006.007,61962.45,5403.753,6225.349999999999,6463.349999999999,3669.518,274.0,15365.299
P0,854b07d1cd243888,"{""policy"":""P0"",""fixed_p"":14,""uniform_ef_search"":512,""ef_min"":8,""ef_max"":512}",1000,0.999,1.0,14.0,14.0,96333.692,106418.5,9049.357,10480.05,11114.15,7249.524,527.0,27441.123
P0,ebd1496f174824b0,"{""policy"":""P0"",""fixed_p"":15,""uniform_ef_search"":8,""ef_min"":8,""ef_max"":512}",1000,0.8221,0.5,15.0,15.0,5599.932,6309.0,591.56,748.05,820.04,287.237,35.0,2223.553
P0,0231ffa2202c4f99,"{""policy"":""P0"",""fixed_p"":15,""uniform_ef_search"":16,""ef_min"":8,""ef_max"":512}",1000,0.892,0.6,15.0,15.0,7298.873,8114.05,755.059,947.1499999999999,1053.06,377.842,44.0,2624.589
P0,6678402b2146df97,"{""policy"":""P0"",""fixed_p"":15,""uniform_ef_search"":32,""ef_min"":8,""ef_max"":512}",1000,0.9571000000000001,0.8,15.0,15.0,11434.255,12536.4,1138.312,1351.05,1473.01,610.834,65.0,3643.564
P0,1ce9ee69050d717f,"{""policy"":""P0"",""fixed_p"":15,""uniform_ef_search"":64,""ef_min"":8,""ef_max"":512}",1000,0.9883,0.9,15.0,15.0,19212.431,21008.199999999997,1873.227,2184.1,2294.01,1076.007,99.0,5579.496
P0,c038b406ab76948b,"{""policy"":""P0"",""fixed_p"":15,""uniform_ef_search"":128,""ef_min"":8,""ef_max"":512}",1000,0.9962000000000001,1.0,15.0,15.0,33807.978,37146.45,3194.116,3682.1,3848.1099999999997,2022.074,156.0,9318.168
P0,ee24b6093ec97a47,"{""policy"":""P0"",""fixed_p"":15,""uniform_ef_search"":256,""ef_min"":8,""ef_max"":512}",1000,0.9987,1.0,15.0,15.0,59757.179,65808.45,5422.002,6225.349999999999,6463.349999999999,3933.497,274.04999999999995,16452.525
