upper_k,base_ef,factor,query_count,top_k,recall_at_k,qps,wall_s,avg_visited_shards,avg_upper_hits,avg_assigned_ef_per_visited_shard,search_batch_calls,avg_search_requests_per_query
100,64,2,500,10,0.9044,375.8825306462598,1.330202814002405,17.4,110.17,76.6632183908046,5,1.0
