upper_k,base_ef,factor,query_count,top_k,recall_at_k,qps,wall_s,avg_visited_shards,avg_upper_hits,avg_assigned_ef_per_visited_shard,search_batch_calls,avg_search_requests_per_query
0,36,0,500,10,0.902,349.5512689750124,1.4304053350060713,46.0,0.0,36.0,5,1.0
