collection_name,ground_truth_source,evaluated_queries,exact_latency_queries,m,ef_construct,query_ef,full_scan_threshold,indexing_threshold,top_k,exact_latency_mean_ms,exact_latency_p50_ms,exact_latency_p95_ms,approx_latency_mean_ms,approx_latency_p50_ms,approx_latency_p95_ms,approx_server_time_mean_ms,recall_at_k_mean,recall_at_k_stddev,hit_at_1_mean,build_secs,wait_index_secs,indexed_vectors_count,points_count,segments_count,ram_data_size,disk_data_size
ideaqdrant44_glove_200_angular_d200_n1183514_s44_m32_efc100_fs10,hdf5_neighbors,10000,100,32,100,5,10,10,10,15.391421592794359,15.34736156463623,15.804708341602236,3.2400494166417046,3.1461265170946717,4.096193285658956,1.6713637694999954,0.7380699999999898,0.26782022907166664,0.7597,244.61726510780863,17.38436173205264,1183514,1183514,88,,
ideaqdrant44_glove_200_angular_d200_n1183514_s44_m32_efc100_fs10,hdf5_neighbors,10000,100,32,100,10,10,10,10,15.391421592794359,15.34736156463623,15.804708341602236,2.9725526919355616,3.006894956342876,3.500511741731316,1.6421801333000021,0.7380699999999898,0.26782022907166664,0.7597,244.61726510780863,17.38436173205264,1183514,1183514,88,,
ideaqdrant44_glove_200_angular_d200_n1183514_s44_m32_efc100_fs10,hdf5_neighbors,10000,100,32,100,15,10,10,10,15.391421592794359,15.34736156463623,15.804708341602236,3.9901108937570826,4.018289037048817,4.746032855473459,2.0168551862999995,0.7989299999999865,0.2388385544672384,0.8203,244.61726510780863,17.38436173205264,1183514,1183514,88,,
ideaqdrant44_glove_200_angular_d200_n1183514_s44_m32_efc100_fs10,hdf5_neighbors,10000,100,32,100,20,10,10,10,15.391421592794359,15.34736156463623,15.804708341602236,3.686644922220148,3.654037951491773,4.603685310576111,2.081656496299999,0.8351799999999877,0.21536101689953083,0.8555,244.61726510780863,17.38436173205264,1183514,1183514,88,,
ideaqdrant44_glove_200_angular_d200_n1183514_s44_m32_efc100_fs10,hdf5_neighbors,10000,100,32,100,30,10,10,10,15.391421592794359,15.34736156463623,15.804708341602236,4.366739920573309,4.4604415306821465,5.267212889157235,2.3425650456000024,0.8799499999999818,0.17926794889215417,0.8972,244.61726510780863,17.38436173205264,1183514,1183514,88,,
ideaqdrant44_glove_200_angular_d200_n1183514_s44_m32_efc100_fs10,hdf5_neighbors,10000,100,32,100,40,10,10,10,15.391421592794359,15.34736156463623,15.804708341602236,3.7172691624378786,3.630178398452699,5.088039545807985,2.408724660699992,0.9071899999999825,0.15390030506792376,0.9216,244.61726510780863,17.38436173205264,1183514,1183514,88,,
ideaqdrant44_glove_200_angular_d200_n1183514_s44_m32_efc100_fs10,hdf5_neighbors,10000,100,32,100,60,10,10,10,15.391421592794359,15.34736156463623,15.804708341602236,4.472695909976028,4.331314587034285,6.075272394809872,2.972569472000003,0.9378899999999805,0.1186142820237091,0.9513,244.61726510780863,17.38436173205264,1183514,1183514,88,,
ideaqdrant44_glove_200_angular_d200_n1183514_s44_m32_efc100_fs10,hdf5_neighbors,10000,100,32,100,80,10,10,10,15.391421592794359,15.34736156463623,15.804708341602236,5.006249459926039,5.0031725550070405,6.2790278578177094,3.478064663599988,0.9551699999999802,0.09516969633239354,0.9667,244.61726510780863,17.38436173205264,1183514,1183514,88,,
