upper_k,base_ef,factor,query_count,top_k,recall_at_k,qps,wall_s,avg_visited_shards,avg_upper_hits,avg_assigned_ef_per_visited_shard,search_batch_calls,avg_search_requests_per_query
100,64,2,500,10,0.9054,424.9364003470256,1.1766466689878143,17.438,110.134,76.63149443743549,5,1.0
