upper_k,base_ef,factor,query_count,top_k,recall_at_k,qps,wall_s,avg_visited_shards,avg_upper_hits,avg_assigned_ef_per_visited_shard
80,12,6,10000,10,0.88135,208.65230411828048,47.92662147805095,13.4218,80.0,47.762714390022204
