upper_k,base_ef,factor,query_count,top_k,recall_at_k,qps,wall_s,avg_visited_shards,avg_upper_hits,avg_assigned_ef_per_visited_shard
100,32,4,10000,10,0.89796,131.58282675218385,75.99775933400088,17.187,109.7174,57.5349741083377
