upper_k,base_ef,factor,query_count,top_k,recall_at_k,qps,wall_s,avg_visited_shards,avg_upper_hits,avg_assigned_ef_per_visited_shard
0,38,0,1000,10,0.8998,517.7589709006442,1.931400625006063,45.0,0.0,38.0
0,40,0,1000,10,0.9052,490.87851723814373,2.0371639109944226,45.0,0.0,40.0
0,44,0,1000,10,0.9131,484.6772789756217,2.0632285509927897,45.0,0.0,44.0
0,48,0,1000,10,0.9192,472.1011597745688,2.1181900939991465,45.0,0.0,48.0
0,56,0,1000,10,0.9329,458.57939025847946,2.180647497996688,45.0,0.0,56.0
