upper_k,nprobe,base_ef,factor,query_count,top_k,recall_at_k,qps,wall_s,avg_visited_shards,avg_upper_hits,avg_assigned_ef_per_visited_shard,estimated_ef_sum_per_query,avg_physical_peers_per_query,latency_p50_ms,latency_p95_ms,latency_p99_ms,search_batch_calls,avg_search_requests_per_query,avg_candidate_groups_per_query,avg_returned_candidates_per_query
104,,64,15,3000,10,0.9516,657.714156660334,4.561251981001988,19.51033333333333,114.29166666666667,151.87010302233006,2963.0363333333335,2.9463333333333335,240.91344499902334,254.90875999821583,256.36424479744164,15,1.0,1.0,10.0
