upper_k,nprobe,base_ef,factor,query_count,top_k,recall_at_k,qps,wall_s,avg_visited_shards,avg_upper_hits,avg_assigned_ef_per_visited_shard,estimated_ef_sum_per_query,avg_physical_peers_per_query,latency_p50_ms,latency_p95_ms,latency_p99_ms,search_batch_calls,avg_search_requests_per_query,avg_candidate_groups_per_query,avg_returned_candidates_per_query
104,,64,15,500,10,0.9538,633.1432671034223,0.7897106799973699,19.598,114.59,151.7053780998061,2973.122,2.966,238.91932900005486,248.06121130059182,248.87382306063955,3,1.0,1.0,10.0
