upper_k,base_ef,factor,query_count,top_k,recall_at_k,qps,wall_s,avg_visited_shards,avg_upper_hits,avg_assigned_ef_per_visited_shard
100,32,4,10000,10,0.89808,141.4495614907895,70.69657830399956,16.866,109.0808,57.869986956006166
