upper_k,nprobe,base_ef,factor,query_count,top_k,recall_at_k,qps,wall_s,avg_visited_shards,avg_upper_hits,avg_assigned_ef_per_visited_shard,estimated_ef_sum_per_query,avg_physical_peers_per_query,latency_p50_ms,latency_p95_ms,latency_p99_ms,search_batch_calls,avg_search_requests_per_query,avg_candidate_groups_per_query,avg_returned_candidates_per_query
0,,72,0,3000,10,0.9515666666666667,335.0810854476126,8.953056827998807,46.0,0.0,72.0,3312.0,3.0,608.4841419979057,645.6042856982094,646.226971540309,15,1.0,,
